,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,HTR,B365H,B365A,B365D,HTGS,ATGS,HTGC,ATGC,HHGS,AHGS,HHGC,AHGC,HTP,ATP,HM1,AM1,HM2,AM2,HM3,AM3,HM4,AM4,HM5,AM5,MW
134,08/12/2024,Anderlecht,Beerschot VA,2,1,H,1.0,1.0,D,1.27,10.0,5.5,24,12,12,31,10.0,,7.0,,23,7,W,D,W,D,L,L,L,W,W,D,15
135,08/12/2024,Dender,Westerlo,1,0,H,1.0,0.0,H,3.0,2.25,3.5,18,27,24,23,10.0,13.0,10.0,11.0,18,21,D,W,D,L,L,W,L,L,D,L,16
136,13/12/2024,Mechelen,Antwerp,1,1,D,0.0,1.0,A,2.45,2.63,3.5,31,28,19,12,10.0,,10.0,,24,27,W,D,L,W,D,L,W,W,W,D,16
137,14/12/2024,Beerschot VA,Standard,0,0,D,0.0,0.0,D,3.1,2.2,3.4,12,10,34,18,,5.0,,7.0,7,21,L,W,D,L,D,W,L,L,W,W,16
138,14/12/2024,Oud-Heverlee Leuven,Charleroi,1,0,H,0.0,0.0,D,2.2,3.1,3.3,15,14,19,19,10.0,8.0,11.0,9.0,17,17,D,L,D,W,L,L,W,L,D,L,16
139,14/12/2024,Kortrijk,Dender,0,3,A,0.0,3.0,A,2.25,3.2,3.3,10,18,29,24,4.0,10.0,11.0,10.0,14,18,L,D,L,D,L,L,W,L,L,D,16
140,15/12/2024,Club Brugge,Genk,2,0,H,0.0,0.0,D,1.7,4.33,4.0,30,31,16,19,14.0,12.0,4.0,11.0,28,34,W,W,D,L,W,W,W,W,W,W,16
141,15/12/2024,St. Gilloise,Westerlo,3,1,H,2.0,0.0,H,1.48,5.75,4.75,18,27,13,23,9.0,13.0,4.0,11.0,20,21,D,W,W,L,D,W,L,L,D,L,16
142,15/12/2024,St Truiden,Anderlecht,0,2,A,0.0,1.0,A,3.6,1.95,3.6,20,30,31,12,8.0,13.0,17.0,7.0,17,26,L,W,W,W,L,W,W,L,L,L,16
143,15/12/2024,Gent,Cercle Brugge,1,1,D,1.0,0.0,H,1.9,3.8,3.7,23,16,18,27,13.0,8.0,6.0,13.0,22,15,L,L,W,L,D,W,L,W,D,D,16
144,20/12/2024,Westerlo,Mechelen,1,1,D,0.0,1.0,A,2.3,2.9,3.5,29,32,25,22,14.0,10.0,12.0,12.0,22,24,D,L,W,W,L,L,W,D,L,W,17
145,21/12/2024,Charleroi,St Truiden,2,1,H,1.0,0.0,H,1.95,3.7,3.5,15,22,20,33,8.0,8.0,10.0,18.0,18,18,D,D,L,L,W,W,L,L,L,W,17
146,21/12/2024,Dender,Antwerp,1,3,A,0.0,1.0,A,3.75,1.95,3.5,19,29,28,14,11.0,,12.0,,18,27,L,L,D,D,D,W,L,L,L,W,17
147,21/12/2024,Beerschot VA,Kortrijk,2,2,D,0.0,0.0,D,2.63,2.63,3.3,15,13,36,30,,6.0,,11.0,10,17,W,W,L,L,D,L,D,L,L,W,17
148,22/12/2024,Genk,Anderlecht,2,0,H,1.0,0.0,H,2.2,3.1,3.5,33,30,21,12,13.0,13.0,11.0,7.0,35,27,D,D,W,W,L,W,W,W,W,L,17
149,22/12/2024,Standard,Gent,0,1,A,0.0,0.0,D,2.8,2.5,3.2,11,25,19,20,6.0,14.0,7.0,7.0,22,23,D,D,W,L,L,W,W,D,L,L,17
150,22/12/2024,St. Gilloise,Club Brugge,2,2,D,1.0,0.0,H,2.6,2.6,3.25,20,34,14,17,10.0,16.0,5.0,5.0,23,31,W,W,D,W,W,D,D,W,L,W,17
151,22/12/2024,Cercle Brugge,Oud-Heverlee Leuven,1,0,H,0.0,0.0,D,2.15,3.3,3.3,18,15,30,19,10.0,10.0,13.0,11.0,15,18,L,D,L,D,L,D,W,L,W,W,17
152,26/12/2024,Antwerp,Genk,2,2,D,2.0,1.0,H,2.55,2.38,3.6,29,33,14,21,,13.0,,11.0,27,35,L,D,D,W,W,L,L,W,W,W,17
153,26/12/2024,Club Brugge,Westerlo,4,3,H,2.0,1.0,H,1.27,7.5,5.5,36,29,18,26,17.0,14.0,5.0,13.0,34,22,W,L,W,D,W,W,D,L,W,W,18
154,26/12/2024,Kortrijk,Charleroi,0,1,A,0.0,1.0,A,3.2,2.1,3.4,15,18,33,21,7.0,9.0,12.0,10.0,17,21,L,W,W,D,L,L,L,W,L,L,18
155,26/12/2024,Mechelen,Standard,0,0,D,0.0,0.0,D,1.8,4.0,3.5,33,12,24,20,10.0,7.0,13.0,7.0,24,23,L,D,L,D,W,W,L,L,D,W,18
156,26/12/2024,Gent,St. Gilloise,1,3,A,0.0,1.0,A,3.2,2.0,3.5,27,20,20,14,15.0,10.0,7.0,5.0,26,24,W,D,D,W,L,D,W,W,D,D,18
157,27/12/2024,Oud-Heverlee Leuven,Beerschot VA,2,0,H,0.0,0.0,D,1.65,4.5,3.8,16,16,20,38,10.0,,12.0,,19,10,D,L,D,W,D,L,D,D,L,D,18
158,27/12/2024,Anderlecht,Dender,2,3,A,2.0,1.0,H,1.44,6.0,4.2,32,20,13,28,14.0,12.0,8.0,12.0,30,21,W,W,D,L,W,D,W,D,W,L,18
159,27/12/2024,St Truiden,Cercle Brugge,1,1,D,0.0,1.0,A,2.2,2.9,3.4,22,18,35,30,8.0,10.0,19.0,13.0,18,16,L,D,D,L,L,L,W,L,L,W,18
160,10/01/2025,Standard,Kortrijk,1,0,H,0.0,0.0,D,2.05,3.6,3.4,12,15,20,33,7.0,7.0,7.0,12.0,23,17,D,L,D,W,W,L,L,L,W,L,18
161,11/01/2025,Westerlo,St Truiden,1,2,A,1.0,1.0,D,2.0,3.2,3.8,29,22,26,35,14.0,8.0,13.0,19.0,22,18,L,L,D,D,W,L,L,W,W,L,18
162,11/01/2025,Genk,Oud-Heverlee Leuven,2,0,H,0.0,0.0,D,1.57,5.0,4.0,36,17,25,20,14.0,10.0,12.0,12.0,38,22,L,W,W,D,D,D,W,D,L,D,19
163,11/01/2025,Charleroi,St. Gilloise,1,2,A,1.0,0.0,H,3.25,2.15,3.4,18,23,22,15,9.0,12.0,10.0,5.0,21,27,L,W,W,D,D,W,L,D,W,W,19
164,12/01/2025,Beerschot VA,Antwerp,1,1,D,1.0,0.0,H,4.5,1.7,3.9,16,31,38,18,,,,,11,28,D,D,L,L,W,L,L,D,D,W,19
165,12/01/2025,Dender,Gent,0,0,D,0.0,0.0,D,3.2,2.15,3.5,23,28,28,21,15.0,16.0,12.0,7.0,24,27,W,D,W,W,L,D,D,L,D,W,19
166,12/01/2025,Anderlecht,Club Brugge,0,3,A,0.0,2.0,A,3.7,2.0,3.4,34,38,13,18,15.0,17.0,8.0,5.0,33,37,W,W,W,W,D,W,W,W,W,D,19
167,12/01/2025,Cercle Brugge,Mechelen,1,0,H,1.0,0.0,H,2.3,3.0,3.4,19,34,31,25,10.0,10.0,14.0,14.0,17,25,D,D,D,L,L,L,L,W,L,L,19
168,17/01/2025,Gent,Charleroi,1,1,D,0.0,1.0,A,2.2,3.0,3.6,28,18,21,22,16.0,9.0,7.0,10.0,27,21,D,L,W,W,D,D,L,L,W,W,19
169,18/01/2025,Dender,Cercle Brugge,0,1,A,0.0,1.0,A,2.9,2.5,3.2,23,19,28,31,15.0,10.0,12.0,14.0,24,17,W,D,W,D,L,L,D,L,D,L,19
170,18/01/2025,Mechelen,Genk,1,2,A,1.0,2.0,A,2.9,2.3,3.6,34,36,25,25,10.0,14.0,14.0,12.0,25,38,D,L,L,W,L,D,W,W,L,L,19
171,18/01/2025,Club Brugge,Beerschot VA,4,2,H,2.0,0.0,H,1.14,13.0,8.5,40,18,20,40,17.0,,6.0,,38,12,D,D,W,D,W,L,W,W,W,L,20
172,19/01/2025,Kortrijk,Anderlecht,0,2,A,0.0,0.0,D,3.9,1.85,3.75,17,34,38,15,7.0,15.0,15.0,9.0,18,33,D,L,L,W,L,W,W,D,L,W,20
173,19/01/2025,St. Gilloise,Oud-Heverlee Leuven,1,0,H,1.0,0.0,H,1.45,6.0,4.75,25,17,17,21,13.0,10.0,5.0,12.0,28,22,D,L,W,W,D,D,W,D,D,D,20
174,19/01/2025,St Truiden,Standard,1,2,A,1.0,1.0,D,2.05,3.75,3.3,23,12,39,21,8.0,7.0,21.0,7.0,18,24,L,L,L,D,L,D,D,D,L,W,20
175,19/01/2025,Antwerp,Westerlo,3,2,H,1.0,2.0,A,1.75,4.1,3.9,34,31,19,30,,14.0,,16.0,31,23,W,D,D,L,L,L,L,D,D,W,20
176,24/01/2025,St Truiden,Antwerp,1,1,D,1.0,1.0,D,2.55,2.6,3.6,23,34,39,19,8.0,,21.0,,18,31,L,W,L,D,L,L,D,L,L,D,20
177,25/01/2025,Westerlo,Genk,1,2,A,0.0,2.0,A,3.3,2.05,3.75,31,38,30,25,14.0,15.0,16.0,12.0,23,41,D,W,L,L,L,W,D,D,W,W,20
178,25/01/2025,Charleroi,Cercle Brugge,1,1,D,1.0,1.0,D,1.92,3.75,3.5,20,20,23,31,10.0,10.0,10.0,14.0,24,20,W,W,L,D,W,D,D,L,L,L,20
179,25/01/2025,Club Brugge,Kortrijk,1,1,D,1.0,1.0,D,1.18,15.0,6.5,40,17,20,38,17.0,7.0,6.0,15.0,38,18,D,D,W,L,W,L,W,W,W,L,20
180,26/01/2025,Standard,Dender,1,0,H,1.0,0.0,H,2.2,3.4,3.25,12,27,21,33,7.0,16.0,7.0,15.0,25,27,D,W,L,L,D,W,D,W,D,L,21
181,26/01/2025,Beerschot VA,St. Gilloise,0,4,A,0.0,3.0,A,5.5,1.53,4.33,18,28,42,18,,14.0,,5.0,12,31,L,W,D,D,D,W,L,D,W,W,21
182,26/01/2025,Anderlecht,Mechelen,4,1,H,2.0,0.0,H,1.85,3.9,3.6,36,35,18,26,17.0,11.0,10.0,14.0,33,27,L,D,L,D,W,D,W,L,D,L,21
183,26/01/2025,Oud-Heverlee Leuven,Gent,0,0,D,0.0,0.0,D,2.5,2.75,3.3,19,30,21,24,10.0,16.0,12.0,8.0,25,30,W,L,L,W,W,D,D,W,D,D,21
184,31/01/2025,Oud-Heverlee Leuven,Mechelen,1,0,H,1.0,0.0,H,2.35,3.0,3.25,19,35,21,26,10.0,11.0,12.0,14.0,25,27,W,D,L,D,W,D,D,L,D,L,21
185,01/02/2025,Charleroi,Dender,5,0,H,3.0,0.0,H,1.73,4.5,3.8,21,27,23,33,11.0,16.0,10.0,15.0,27,27,W,W,W,L,L,W,W,W,D,L,21
186,01/02/2025,Cercle Brugge,Standard,1,1,D,0.0,0.0,D,1.83,4.33,3.4,21,12,32,21,11.0,7.0,14.0,7.0,21,25,D,D,W,L,D,D,D,D,L,D,21
187,01/02/2025,Genk,Beerschot VA,1,0,H,1.0,0.0,H,1.25,10.0,5.5,40,18,27,42,16.0,,14.0,,42,12,D,L,W,D,L,D,W,L,D,W,21
188,02/02/2025,Antwerp,Club Brugge,2,1,H,0.0,1.0,A,4.75,1.73,3.6,36,44,21,23,,19.0,,7.0,32,41,D,W,W,D,D,W,L,W,L,W,21
189,02/02/2025,St. Gilloise,St Truiden,2,1,H,0.0,0.0,D,1.44,7.0,4.33,30,26,19,41,14.0,9.0,6.0,23.0,34,22,W,W,W,D,D,L,W,L,D,L,22
190,02/02/2025,Gent,Anderlecht,1,0,H,1.0,0.0,H,2.3,2.88,3.4,30,36,24,21,16.0,17.0,8.0,12.0,31,33,D,L,L,L,W,L,D,W,W,W,22
191,02/02/2025,Kortrijk,Westerlo,1,2,A,1.0,0.0,H,3.1,2.2,3.4,17,35,40,36,7.0,16.0,16.0,19.0,18,23,L,L,L,L,D,D,L,L,L,L,22
192,07/02/2025,Mechelen,Gent,3,3,D,1.0,1.0,D,2.25,3.0,3.5,35,30,27,24,11.0,16.0,15.0,8.0,27,31,L,D,D,L,D,W,D,D,L,W,22
193,08/02/2025,Club Brugge,Oud-Heverlee Leuven,1,0,H,1.0,0.0,H,1.33,9.0,5.0,47,19,23,23,21.0,10.0,7.0,12.0,44,25,W,L,W,W,D,L,W,W,W,D,22
194,08/02/2025,Dender,St Truiden,2,1,H,1.0,0.0,H,2.7,2.5,3.4,27,26,33,41,16.0,9.0,15.0,23.0,28,22,D,W,W,D,L,L,W,L,W,L,22
195,08/02/2025,Genk,Cercle Brugge,2,1,H,2.0,1.0,H,1.6,4.75,4.2,42,22,27,32,16.0,12.0,14.0,14.0,45,24,W,W,D,D,W,W,L,D,W,D,22
196,09/02/2025,Anderlecht,Antwerp,2,0,H,0.0,0.0,D,2.15,3.4,3.3,36,37,21,22,17.0,,12.0,,33,33,L,D,L,D,L,W,W,D,W,L,22
197,09/02/2025,Kortrijk,St. Gilloise,1,2,A,0.0,1.0,A,5.75,1.5,4.33,17,30,40,19,7.0,14.0,16.0,6.0,18,34,L,W,L,W,D,D,L,W,L,D,22
198,09/02/2025,Westerlo,Standard,4,2,H,2.0,1.0,H,1.7,4.5,3.9,37,15,39,22,18.0,8.0,20.0,8.0,23,31,L,W,L,W,L,D,D,L,L,D,23
199,09/02/2025,Beerschot VA,Charleroi,1,1,D,1.0,0.0,H,4.5,1.8,3.5,21,23,47,26,,13.0,,10.0,13,28,L,D,D,L,L,W,D,W,D,L,23
200,14/02/2025,Standard,Genk,1,2,A,0.0,1.0,A,4.5,1.75,3.75,15,44,22,28,8.0,18.0,8.0,15.0,31,48,W,W,W,W,D,D,L,W,D,L,23
201,15/02/2025,Oud-Heverlee Leuven,Dender,3,2,H,1.0,2.0,A,2.1,3.7,3.2,19,27,24,34,10.0,16.0,13.0,16.0,25,28,L,L,L,D,W,W,L,L,W,W,23
202,15/02/2025,Antwerp,Kortrijk,2,1,H,2.0,0.0,H,1.67,4.5,4.2,40,17,24,42,,7.0,,16.0,36,18,W,L,D,L,D,L,W,D,D,L,23
203,15/02/2025,St Truiden,Club Brugge,2,2,D,2.0,0.0,H,4.5,1.67,4.2,27,51,43,25,10.0,23.0,24.0,7.0,22,47,L,W,W,W,D,W,L,D,L,W,23
204,16/02/2025,Gent,Beerschot VA,3,2,H,1.0,1.0,D,1.39,7.0,4.75,31,21,25,47,16.0,,9.0,,32,13,D,L,D,D,L,L,W,D,D,D,23
205,16/02/2025,St. Gilloise,Mechelen,0,1,A,0.0,1.0,A,1.52,5.25,4.33,31,36,19,29,15.0,12.0,6.0,17.0,37,27,W,L,W,L,W,D,D,D,W,D,23
206,16/02/2025,Charleroi,Anderlecht,0,1,A,0.0,0.0,D,2.55,2.62,3.4,23,38,26,21,13.0,17.0,10.0,12.0,28,36,D,W,L,L,W,L,W,L,L,W,23
207,16/02/2025,Cercle Brugge,Westerlo,1,1,D,0.0,1.0,A,2.25,3.1,3.5,24,38,33,41,14.0,18.0,15.0,22.0,28,23,D,L,W,L,W,L,D,L,W,D,24
208,21/02/2025,Mechelen,St Truiden,1,1,D,1.0,0.0,H,1.8,4.1,3.8,37,28,33,44,12.0,11.0,19.0,25.0,27,23,L,D,L,L,L,W,D,D,D,L,24
209,22/02/2025,Dender,Beerschot VA,0,0,D,0.0,0.0,D,1.83,4.33,3.5,27,21,35,51,16.0,,17.0,,28,13,L,L,L,L,D,D,W,L,L,D,24
210,22/02/2025,Westerlo,Charleroi,1,3,A,1.0,0.0,H,2.3,2.8,3.5,38,24,41,27,18.0,14.0,22.0,11.0,23,29,L,D,L,D,L,L,L,W,D,W,24
211,22/02/2025,Antwerp,Oud-Heverlee Leuven,2,2,D,0.0,0.0,D,1.85,4.0,3.4,41,19,25,24,,10.0,,13.0,37,26,D,D,W,L,D,L,D,W,W,L,24
212,23/02/2025,Club Brugge,Standard,1,2,A,0.0,0.0,D,1.3,8.5,5.5,52,16,26,22,24.0,9.0,8.0,8.0,48,34,D,W,W,W,W,W,W,D,D,L,24
213,23/02/2025,Genk,Gent,0,0,D,0.0,0.0,D,1.55,5.5,3.8,46,31,29,25,20.0,16.0,15.0,9.0,51,33,W,D,W,D,W,D,D,L,W,W,24
214,23/02/2025,Anderlecht,St. Gilloise,0,2,A,0.0,1.0,A,2.63,2.4,3.6,42,35,22,19,19.0,18.0,12.0,6.0,39,40,W,W,W,W,L,W,L,W,L,D,24
215,23/02/2025,Kortrijk,Cercle Brugge,1,1,D,1.0,0.0,H,3.1,2.2,3.25,18,24,43,33,8.0,14.0,17.0,15.0,19,28,D,D,L,W,L,W,L,D,D,W,24
216,28/02/2025,Charleroi,Genk,1,1,D,0.0,0.0,D,2.55,2.63,3.4,29,47,27,29,17.0,21.0,11.0,15.0,32,54,W,W,D,W,D,W,L,W,W,D,25
217,01/03/2025,Cercle Brugge,Antwerp,0,0,D,0.0,0.0,D,2.38,2.75,3.4,25,43,34,26,14.0,,15.0,,29,40,D,W,D,D,W,W,W,D,D,D,25
218,01/03/2025,Gent,Club Brugge,1,1,D,0.0,1.0,A,4.1,1.73,4.0,32,53,25,28,17.0,25.0,9.0,8.0,36,48,W,L,D,D,D,W,D,W,L,W,25
219,01/03/2025,St Truiden,Kortrijk,4,2,H,2.0,1.0,H,1.75,4.33,3.6,29,19,46,45,11.0,9.0,25.0,17.0,23,19,L,L,D,D,L,L,W,L,D,L,25
220,01/03/2025,St. Gilloise,Dender,4,1,H,2.0,0.0,H,1.33,8.0,5.0,37,27,20,40,18.0,16.0,6.0,20.0,43,28,W,L,W,L,W,L,W,D,W,W,25
221,02/03/2025,Beerschot VA,Mechelen,1,0,H,1.0,0.0,H,3.8,1.85,3.6,21,37,52,34,,12.0,,20.0,13,27,L,L,L,L,L,L,D,L,L,D,25
222,02/03/2025,Standard,Anderlecht,0,2,A,0.0,0.0,D,3.5,2.05,3.4,17,42,23,23,9.0,19.0,8.0,13.0,35,39,D,L,W,W,W,W,W,L,D,L,25
223,02/03/2025,Oud-Heverlee Leuven,Westerlo,0,0,D,0.0,0.0,D,2.4,2.75,3.4,20,40,24,42,11.0,18.0,13.0,23.0,29,26,W,W,D,L,L,L,L,L,W,L,25
224,07/03/2025,St Truiden,Beerschot VA,2,0,H,1.0,0.0,H,1.54,5.0,4.2,29,21,46,52,11.0,,25.0,,23,13,L,L,D,L,L,L,W,D,D,L,25
225,08/03/2025,Kortrijk,Oud-Heverlee Leuven,2,0,H,1.0,0.0,H,2.35,3.0,3.2,20,20,47,25,9.0,11.0,18.0,14.0,19,29,L,L,L,W,D,D,L,L,L,L,26
226,08/03/2025,Charleroi,Mechelen,0,1,A,0.0,1.0,A,2.1,3.4,3.3,30,40,28,37,17.0,13.0,12.0,21.0,33,28,D,D,W,L,D,L,D,L,L,L,26
227,08/03/2025,Dender,Genk,0,1,A,0.0,0.0,D,4.1,1.8,3.7,29,49,41,30,17.0,23.0,20.0,16.0,31,57,W,W,L,W,L,W,L,W,D,W,26
228,09/03/2025,Cercle Brugge,Club Brugge,1,3,A,0.0,3.0,A,4.5,1.75,3.6,26,54,36,28,15.0,26.0,17.0,8.0,29,51,L,W,D,L,D,D,W,W,W,W,26
229,09/03/2025,Westerlo,Anderlecht,2,0,H,2.0,0.0,H,3.0,2.25,3.5,44,44,44,23,20.0,19.0,24.0,13.0,29,42,W,W,W,L,L,W,L,W,L,L,26
230,09/03/2025,Antwerp,Gent,0,1,A,0.0,0.0,D,2.2,3.1,3.5,43,35,28,28,,18.0,,10.0,40,37,L,D,W,W,D,D,W,D,D,D,26
231,09/03/2025,St. Gilloise,Standard,3,0,H,1.0,0.0,H,1.36,7.0,5.0,39,19,21,27,19.0,10.0,6.0,10.0,46,35,W,L,W,D,W,W,W,W,W,W,26
232,15/03/2025,Genk,St. Gilloise,2,1,H,0.0,0.0,D,2.6,2.6,3.4,49,39,30,21,23.0,19.0,16.0,6.0,57,46,W,W,W,W,W,W,W,W,W,W,26
233,16/03/2025,Standard,Antwerp,0,0,D,0.0,0.0,D,3.2,2.25,3.25,19,43,27,28,10.0,,10.0,,35,40,L,L,D,W,W,D,W,W,W,D,26
234,16/03/2025,Anderlecht,Cercle Brugge,3,0,H,1.0,0.0,H,1.85,4.2,3.5,45,27,23,37,19.0,15.0,13.0,18.0,45,30,W,D,W,L,L,D,W,D,W,W,27
235,16/03/2025,Club Brugge,Charleroi,4,2,H,1.0,1.0,D,1.53,6.0,4.1,56,30,30,29,26.0,17.0,10.0,12.0,52,33,D,L,W,D,L,W,D,D,W,D,27
236,16/03/2025,Gent,Kortrijk,1,2,A,0.0,1.0,A,1.7,4.75,3.75,38,21,30,49,19.0,9.0,11.0,20.0,40,19,W,L,D,L,W,L,D,D,D,L,27
237,16/03/2025,Mechelen,Dender,2,1,H,0.0,0.0,D,1.83,4.1,3.6,41,31,37,44,14.0,19.0,21.0,21.0,31,31,W,L,D,W,L,L,L,L,L,L,27
238,16/03/2025,Oud-Heverlee Leuven,St Truiden,3,2,H,1.0,1.0,D,2.6,3.0,3.0,23,32,27,50,12.0,13.0,16.0,26.0,32,24,W,D,L,L,W,L,D,D,L,L,27
239,16/03/2025,Beerschot VA,Westerlo,1,2,A,0.0,1.0,A,3.5,1.95,3.6,24,45,56,45,,21.0,,24.0,14,30,L,D,D,W,L,W,L,L,L,L,27
