,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,HTR,B365H,B365A,B365D,HTGS,ATGS,HTGC,ATGC,HHGS,AHGS,HHGC,AHGC,HTP,ATP,HM1,AM1,HM2,AM2,HM3,AM3,HM4,AM4,HM5,AM5,MW
152,12/01/2025,Nacional,Porto,2,0,H,2,0,H,8.5,1.36,4.75,11,40,23,9,7,16,8,2,13,40,L,W,D,W,L,W,W,D,L,W,17
153,17/01/2025,Benfica,Famalicao,4,0,H,2,0,H,1.25,9.5,6.25,38,20,11,20,16,11,8,8,38,20,L,D,L,L,W,L,W,D,D,D,18
154,18/01/2025,Santa Clara,Estoril,2,3,A,1,2,A,1.7,5.5,3.4,18,18,16,28,9,11,9,12,31,18,D,W,W,D,L,L,L,L,W,D,18
155,18/01/2025,Rio Ave,Sp Lisbon,0,3,A,0,2,A,9.5,1.3,5.5,18,48,28,14,10,20,15,9,20,41,D,D,W,W,L,D,D,W,L,L,18
156,18/01/2025,Guimaraes,Arouca,2,2,D,2,0,H,1.55,6.25,3.9,26,13,22,28,8,7,10,11,25,15,D,W,D,D,D,L,D,W,L,L,18
157,19/01/2025,Moreirense,Farense,0,0,D,0,0,D,1.9,4.33,3.2,22,11,25,23,9,5,11,9,22,14,D,D,D,D,L,W,L,L,W,D,18
158,19/01/2025,Nacional,AVS,3,1,H,3,1,H,2.05,3.75,3.2,13,13,23,24,9,6,8,17,16,15,W,D,L,D,D,D,L,D,W,D,18
159,19/01/2025,Estrela,Sp Braga,0,1,A,0,0,D,5.0,1.67,3.8,16,30,29,19,7,12,16,3,16,31,L,W,D,L,W,W,L,D,W,D,18
160,19/01/2025,Gil Vicente,Porto,3,1,H,1,0,H,7.5,1.4,4.5,19,40,26,11,10,16,9,4,19,40,D,L,D,W,D,W,W,W,W,D,18
161,20/01/2025,Boavista,Casa Pia,2,3,A,1,2,A,3.4,2.3,3.0,11,19,26,20,3,10,12,8,12,24,L,D,L,W,D,W,L,W,D,D,18
162,24/01/2025,Arouca,Moreirense,1,0,H,0,0,D,2.3,3.25,3.1,15,22,30,25,7,9,13,11,16,23,D,D,W,D,D,D,L,L,W,L,19
163,25/01/2025,Famalicao,Estrela,0,0,D,0,0,D,1.82,4.33,3.4,20,16,24,30,11,7,10,16,20,16,L,L,D,L,L,D,L,W,D,L,19
164,25/01/2025,Farense,Rio Ave,1,2,A,0,1,A,2.55,3.0,2.9,11,18,23,31,5,10,9,17,15,20,D,L,D,D,D,W,W,L,L,D,19
165,25/01/2025,Casa Pia,Benfica,3,1,H,1,1,D,8.5,1.38,4.75,22,42,22,11,12,18,9,8,27,41,W,W,D,L,W,L,W,W,W,W,19
166,25/01/2025,Sp Lisbon,Nacional,2,0,H,1,0,H,1.14,12.0,9.5,51,16,14,24,22,12,9,9,44,19,W,W,D,W,W,L,D,D,W,L,19
167,26/01/2025,Estoril,Guimaraes,1,0,H,0,0,D,4.2,1.83,3.6,21,28,30,24,13,10,13,10,21,26,W,D,W,D,D,D,L,D,L,D,19
168,26/01/2025,Porto,Santa Clara,1,1,D,0,1,A,1.45,7.5,4.1,41,20,14,19,16,10,5,11,40,31,L,L,L,D,W,W,W,L,W,L,19
169,26/01/2025,Sp Braga,Boavista,3,0,H,2,0,H,1.22,11.0,6.5,31,13,19,29,12,4,3,14,34,12,W,L,W,L,L,L,W,D,D,L,19
170,27/01/2025,AVS,Gil Vicente,1,0,H,0,0,D,2.9,2.55,3.0,14,22,27,27,7,11,20,9,15,22,L,W,D,D,D,D,D,D,D,W,19
171,31/01/2025,Boavista,Famalicao,0,2,A,0,1,A,3.6,2.2,2.9,13,20,32,24,4,11,16,10,12,21,L,D,L,L,L,D,L,L,D,L,20
172,01/02/2025,Nacional,Arouca,1,2,A,1,2,A,2.5,2.88,3.2,16,16,26,30,12,7,10,13,19,19,L,W,W,D,W,W,L,D,D,L,20
173,01/02/2025,Santa Clara,Casa Pia,2,1,H,0,1,A,2.1,3.8,3.1,21,25,20,23,11,13,11,10,32,30,D,W,L,W,D,D,W,W,L,W,20
174,01/02/2025,Gil Vicente,Estoril,1,2,A,1,1,D,2.15,3.4,3.25,22,22,28,30,11,13,9,13,22,24,L,W,W,W,D,W,D,D,D,L,20
175,01/02/2025,Guimaraes,AVS,2,0,H,0,0,D,1.36,7.0,5.25,28,15,25,27,10,7,10,20,26,18,L,W,D,L,D,D,D,D,D,D,20
176,02/02/2025,Sp Lisbon,Farense,3,1,H,2,1,H,1.14,17.0,8.0,53,12,14,25,23,5,9,10,47,15,W,L,W,D,D,D,W,D,D,W,20
177,02/02/2025,Estrela,Benfica,2,3,A,1,3,A,9.0,1.29,5.75,16,43,30,14,7,19,16,9,17,41,D,L,L,W,L,L,D,L,W,W,20
178,03/02/2025,Moreirense,Sp Braga,1,2,A,1,0,H,4.2,1.9,3.5,22,34,26,19,9,14,11,3,23,37,L,W,D,W,D,W,D,L,L,W,20
179,03/02/2025,Rio Ave,Porto,2,2,D,1,0,H,7.0,1.42,4.5,20,42,32,15,11,16,17,6,23,41,W,D,L,L,D,L,W,W,L,W,20
180,07/02/2025,Porto,Sp Lisbon,1,1,D,0,1,A,2.8,2.55,3.1,44,56,17,15,16,25,7,10,42,50,D,W,D,W,L,W,L,D,W,W,21
181,08/02/2025,AVS,Santa Clara,1,2,A,0,0,D,4.2,1.95,3.2,15,23,29,21,7,11,20,12,18,35,L,W,W,D,L,L,D,D,D,W,21
182,08/02/2025,Benfica,Moreirense,3,2,H,3,1,H,1.18,13.0,7.0,46,23,16,28,22,10,10,11,44,23,W,L,L,L,W,D,L,D,L,D,21
183,08/02/2025,Famalicao,Guimaraes,0,0,D,0,0,D,3.1,2.4,3.0,22,30,24,25,12,10,10,10,24,29,W,W,D,L,L,D,D,D,L,D,21
184,09/02/2025,Estoril,Boavista,2,1,H,1,0,H,1.55,6.5,3.9,24,13,31,34,14,4,14,17,27,12,W,L,W,L,W,L,W,L,D,L,21
185,09/02/2025,Farense,Nacional,0,2,A,0,0,D,2.3,3.1,3.2,13,17,28,28,6,13,12,12,15,19,L,L,L,L,D,W,D,W,D,L,21
186,09/02/2025,Sp Braga,Gil Vicente,2,0,H,1,0,H,1.55,5.5,4.2,36,23,20,30,14,12,4,10,40,22,W,L,W,L,W,W,W,D,L,D,21
187,09/02/2025,Casa Pia,Estrela,1,0,H,1,0,H,1.8,4.5,3.4,26,18,25,33,14,8,10,19,30,17,L,L,W,D,W,L,D,L,W,D,21
188,10/02/2025,Arouca,Rio Ave,1,1,D,0,0,D,1.91,4.2,3.25,18,22,31,34,9,12,14,17,22,24,W,D,W,W,D,L,W,D,D,W,21
189,14/02/2025,Boavista,Estrela,0,1,A,0,1,A,2.45,3.1,3.0,14,18,36,34,4,8,18,20,12,17,L,L,L,L,L,D,L,L,L,L,22
190,15/02/2025,Moreirense,Casa Pia,3,2,H,3,0,H,2.35,3.3,3.0,25,27,31,25,11,15,14,10,23,33,L,W,L,L,L,W,D,W,D,D,22
191,15/02/2025,Nacional,Estoril,2,2,D,1,1,D,2.25,3.3,3.2,19,26,28,32,13,15,12,14,22,30,W,W,L,W,L,W,W,W,W,W,22
192,15/02/2025,Santa Clara,Benfica,0,1,A,0,0,D,5.0,1.67,3.8,25,49,22,18,11,25,12,11,38,47,W,W,W,W,D,L,L,W,D,L,22
193,15/02/2025,Sp Lisbon,Arouca,2,2,D,1,2,A,1.25,12.0,5.5,57,19,16,32,26,9,10,14,51,23,D,D,W,W,W,W,W,D,D,W,22
194,16/02/2025,Rio Ave,AVS,1,1,D,0,1,A,2.1,3.5,3.3,23,16,35,31,12,7,17,20,25,18,D,L,D,L,W,W,L,L,D,D,22
195,16/02/2025,Farense,Porto,0,1,A,0,0,D,7.0,1.4,4.75,13,45,30,18,6,16,12,8,15,43,L,D,L,D,L,D,D,L,D,L,22
196,16/02/2025,Guimaraes,Sp Braga,0,0,D,0,0,D,2.55,2.75,3.25,30,38,25,20,10,15,10,4,30,43,D,W,W,W,L,W,D,W,D,W,22
197,17/02/2025,Gil Vicente,Famalicao,0,2,A,0,1,A,2.5,3.0,3.0,23,22,32,24,12,12,11,10,22,25,L,D,L,W,L,D,W,L,D,D,22
198,21/02/2025,Sp Braga,Nacional,1,0,H,1,0,H,1.57,6.0,3.8,38,21,20,30,15,14,4,13,44,23,D,D,W,W,W,L,W,L,W,W,23
199,22/02/2025,Casa Pia,Gil Vicente,1,0,H,0,0,D,2.2,3.5,3.1,29,23,28,34,15,12,13,12,33,22,L,L,W,L,L,L,W,L,W,W,23
200,22/02/2025,Benfica,Boavista,3,0,H,1,0,H,1.11,19.0,9.0,50,14,18,37,25,4,11,19,50,12,W,L,W,L,W,L,L,L,W,L,23
201,22/02/2025,Estoril,Rio Ave,2,1,H,0,0,D,2.05,3.6,3.4,28,24,34,36,16,12,15,18,31,26,D,D,W,D,W,D,W,W,W,L,23
202,23/02/2025,Arouca,Farense,2,2,D,0,1,A,1.9,4.2,3.4,21,13,34,31,11,6,15,12,24,15,D,L,D,L,W,L,W,L,D,D,23
203,23/02/2025,Estrela,Santa Clara,0,0,D,0,0,D,3.6,2.1,3.2,19,25,34,23,9,11,20,12,20,38,W,L,L,W,L,W,D,D,L,L,23
204,23/02/2025,AVS,Sp Lisbon,2,2,D,0,2,A,8.0,1.33,5.25,17,59,32,18,8,27,20,12,19,52,D,D,L,D,L,W,W,W,L,W,23
205,23/02/2025,Famalicao,Moreirense,2,0,H,0,0,D,2.2,3.5,3.2,24,28,24,33,13,14,10,14,28,26,W,W,D,L,W,L,D,L,L,D,23
206,24/02/2025,Porto,Guimaraes,1,1,D,0,0,D,1.67,5.25,3.7,46,30,18,25,16,10,8,10,46,31,W,D,D,D,D,W,D,L,L,D,23
207,01/03/2025,Nacional,Famalicao,2,1,H,1,0,H,2.6,2.9,3.0,21,26,31,24,14,13,14,10,23,31,L,W,D,W,W,D,L,W,L,D,24
208,01/03/2025,Arouca,Porto,0,2,A,0,1,A,5.0,1.67,3.75,23,47,36,19,11,16,16,8,25,47,D,D,D,W,D,D,W,D,W,D,24
209,01/03/2025,Guimaraes,Casa Pia,1,0,H,0,0,D,1.75,4.75,3.6,31,30,26,28,10,15,10,13,32,36,D,W,D,L,D,W,W,L,L,W,24
210,02/03/2025,Boavista,Santa Clara,1,0,H,0,0,D,4.33,1.95,3.2,14,25,40,23,4,11,20,12,12,39,L,D,L,L,L,W,L,W,L,D,24
211,02/03/2025,Moreirense,Estrela,1,1,D,0,0,D,1.91,4.75,3.0,28,19,35,34,14,9,14,20,26,21,L,D,W,W,L,L,L,L,L,D,24
212,02/03/2025,Farense,AVS,0,1,A,0,0,D,2.25,3.4,3.1,15,19,33,34,7,8,12,22,16,20,D,D,L,D,L,L,L,L,L,W,24
213,02/03/2025,Rio Ave,Sp Braga,2,1,H,1,1,D,4.2,1.83,3.6,25,39,38,20,12,16,18,4,26,47,L,W,D,D,D,W,D,W,W,W,24
214,03/03/2025,Sp Lisbon,Estoril,3,1,H,2,0,H,1.2,11.0,7.0,61,30,20,35,29,16,12,15,53,34,D,W,D,D,D,W,W,W,W,W,24
215,07/03/2025,Estrela,Gil Vicente,1,1,D,0,0,D,2.62,2.8,3.0,19,23,34,35,9,12,20,12,21,22,D,L,W,L,L,L,L,L,D,L,24
216,08/03/2025,AVS,Arouca,0,1,A,0,0,D,3.1,2.38,3.1,20,23,34,38,8,11,22,17,23,25,W,L,D,D,D,D,L,D,L,W,25
217,08/03/2025,Benfica,Nacional,3,0,H,2,0,H,1.22,11.0,7.0,56,23,18,32,28,15,11,14,56,26,W,W,W,L,W,D,W,W,W,L,25
218,08/03/2025,Estoril,Farense,2,2,D,0,0,D,2.05,3.8,3.2,31,15,38,34,16,7,17,12,34,16,L,L,W,D,D,L,W,L,W,L,25
219,08/03/2025,Sp Braga,Porto,1,0,H,1,0,H,3.3,2.2,3.25,40,49,22,19,17,17,5,8,47,50,L,W,W,D,D,W,W,D,W,D,25
220,09/03/2025,Santa Clara,Moreirense,1,1,D,0,0,D,2.0,4.1,3.1,25,29,24,36,11,14,12,14,39,27,L,D,D,L,L,W,W,L,W,L,25
221,09/03/2025,Casa Pia,Sp Lisbon,1,3,A,1,2,A,6.5,1.53,3.9,30,64,29,21,15,31,13,12,36,56,L,W,W,D,L,D,W,D,L,W,25
222,09/03/2025,Boavista,Guimaraes,1,2,A,1,0,H,5.25,1.65,3.8,15,32,40,26,4,10,20,10,15,35,W,W,L,D,L,D,L,D,L,W,25
223,10/03/2025,Famalicao,Rio Ave,1,0,H,1,0,H,1.95,4.1,3.3,27,27,26,39,13,13,11,19,31,29,L,W,W,L,W,D,D,D,W,D,25
224,15/03/2025,Farense,Sp Braga,0,1,A,0,0,D,4.33,1.85,3.4,15,40,34,22,7,17,12,5,16,47,L,L,D,W,L,D,L,W,L,W,25
225,15/03/2025,Gil Vicente,Santa Clara,0,1,A,0,1,A,3.0,2.55,3.0,24,26,37,25,12,11,13,12,23,40,L,D,D,L,L,D,L,L,L,W,26
226,15/03/2025,Porto,AVS,2,0,H,1,0,H,1.25,11.0,5.75,49,20,20,35,17,8,9,22,50,23,L,L,W,W,D,D,W,D,D,L,26
227,15/03/2025,Sp Lisbon,Famalicao,3,1,H,1,1,D,1.3,9.0,5.5,67,28,22,26,33,14,13,11,59,34,W,W,W,L,D,W,D,W,D,D,26
228,16/03/2025,Arouca,Estoril,1,1,D,1,0,H,1.95,3.9,3.4,24,33,38,40,11,16,17,17,28,35,W,D,L,L,D,W,D,D,D,W,26
229,16/03/2025,Nacional,Casa Pia,3,1,H,1,0,H,2.4,2.9,3.3,23,31,35,32,15,16,16,15,26,36,L,L,W,L,L,W,D,L,W,W,26
230,16/03/2025,Rio Ave,Benfica,2,3,A,0,1,A,6.5,1.38,5.25,27,59,40,20,13,29,20,11,29,59,L,W,W,W,L,W,D,W,D,W,26
231,16/03/2025,Guimaraes,Estrela,2,0,H,1,0,H,1.45,7.5,4.1,34,21,27,36,10,9,11,20,38,23,W,D,W,D,D,D,D,W,D,L,26
232,16/03/2025,Moreirense,Boavista,1,0,H,1,0,H,1.75,5.25,3.3,30,16,37,42,14,5,14,20,28,15,D,L,D,W,L,L,W,L,L,L,26
233,28/03/2025,Gil Vicente,Benfica,0,3,A,0,1,A,7.0,1.4,4.75,24,59,37,20,12,29,13,11,23,59,L,W,D,W,L,W,L,W,L,W,26
234,29/03/2025,Casa Pia,Rio Ave,2,1,H,1,1,D,2.0,3.75,3.3,32,29,35,43,16,13,16,21,36,29,L,L,L,L,L,W,W,L,L,D,27
235,29/03/2025,Estrela,Sp Lisbon,0,3,A,0,0,D,9.0,1.33,5.0,21,70,38,23,9,34,21,14,23,62,L,W,D,W,D,W,D,D,W,D,27
236,29/03/2025,Sp Braga,Arouca,2,1,H,2,0,H,1.7,4.75,3.75,42,25,22,39,18,12,5,17,53,29,W,D,W,W,L,L,W,D,D,D,27
237,30/03/2025,Famalicao,AVS,4,1,H,0,0,D,1.75,4.75,3.4,29,20,29,37,15,8,12,23,34,23,L,L,W,L,L,W,W,D,W,D,27
238,30/03/2025,Santa Clara,Nacional,1,0,H,1,0,H,1.9,4.33,3.2,27,26,25,36,12,16,12,16,43,29,W,W,D,L,L,W,D,L,L,D,27
239,30/03/2025,Estoril,Porto,1,2,A,1,1,D,6.25,1.53,4.1,34,51,41,20,16,18,18,9,36,53,D,W,D,L,L,W,W,D,D,W,27
240,30/03/2025,Moreirense,Guimaraes,2,2,D,1,1,D,3.6,2.15,3.1,31,36,37,27,15,11,14,11,31,41,W,W,D,W,D,W,L,D,W,D,27
241,01/04/2025,Boavista,Gil Vicente,1,3,A,0,0,D,3.75,2.1,3.3,16,24,43,40,5,12,21,14,15,23,L,L,L,L,W,D,L,L,L,L,27
242,02/04/2025,Benfica,Farense,3,2,H,2,1,H,1.13,19.0,8.5,62,17,20,37,30,7,11,12,62,17,W,L,W,D,W,L,W,D,W,L,27
243,04/04/2025,AVS,Estoril,0,3,A,0,2,A,3.0,2.45,3.1,21,35,41,43,8,17,23,19,23,36,L,L,L,D,L,D,W,L,D,W,28
244,05/04/2025,Arouca,Famalicao,1,2,A,0,1,A,2.5,2.9,3.2,26,33,41,30,12,15,19,12,29,37,L,W,D,L,W,W,L,L,D,W,28
245,05/04/2025,Guimaraes,Santa Clara,2,0,H,1,0,H,1.95,4.33,3.1,38,28,29,25,12,13,12,12,42,46,D,W,W,W,W,D,W,L,D,D,28
246,06/04/2025,Gil Vicente,Moreirense,0,1,A,0,0,D,2.5,2.9,3.1,27,33,41,39,12,16,14,15,26,32,W,D,L,W,L,D,D,D,L,L,28
247,06/04/2025,Nacional,Estrela,0,1,A,0,0,D,2.05,3.7,3.2,26,21,37,41,16,9,17,21,29,23,L,L,W,L,L,D,W,D,L,D,28
248,06/04/2025,Porto,Benfica,1,4,A,0,2,A,2.88,2.5,3.2,53,65,21,22,19,32,10,12,56,65,W,W,W,W,L,W,W,W,D,W,28
249,07/04/2025,Farense,Casa Pia,0,0,D,0,0,D,2.63,2.88,3.1,19,34,40,36,8,17,14,17,17,39,L,W,L,L,D,L,L,L,D,W,28
250,07/04/2025,Rio Ave,Boavista,0,2,A,0,1,A,1.85,4.5,3.4,30,17,45,46,14,5,22,21,29,15,L,L,L,L,L,L,W,W,L,L,28
251,07/04/2025,Sp Lisbon,Sp Braga,1,1,D,1,0,H,1.53,6.25,4.0,73,44,23,23,34,20,14,5,65,56,W,W,W,W,W,W,W,L,D,W,28
252,11/04/2025,Gil Vicente,Guimaraes,0,1,A,0,0,D,4.2,1.95,3.2,27,40,42,29,12,13,14,12,26,45,L,W,W,D,L,W,L,W,D,W,29
253,12/04/2025,Boavista,Nacional,0,1,A,0,1,A,2.75,2.63,3.1,19,26,46,38,6,16,21,17,18,29,W,L,L,L,L,W,L,L,W,W,29
254,12/04/2025,Famalicao,Estoril,3,0,H,0,0,D,2.0,3.75,3.3,35,38,31,43,16,19,12,19,40,39,W,W,W,L,L,D,W,D,L,L,29
255,12/04/2025,Santa Clara,Sp Lisbon,0,1,A,0,0,D,6.25,1.6,3.6,28,74,27,24,13,35,13,14,46,66,L,D,W,W,W,W,D,W,L,W,29
256,12/04/2025,Casa Pia,Porto,0,1,A,0,1,A,5.5,1.67,3.6,34,54,36,25,17,19,17,12,40,56,D,L,W,W,L,W,L,L,L,W,29
257,13/04/2025,Estrela,Farense,0,1,A,0,0,D,2.7,2.75,3.0,22,19,41,40,9,8,21,14,26,18,W,D,L,L,L,L,D,D,D,L,29
258,13/04/2025,Benfica,Arouca,2,2,D,0,0,D,1.17,17.0,7.0,69,27,23,43,34,12,12,20,68,29,W,L,W,L,W,D,W,W,W,L,29
259,13/04/2025,Sp Braga,AVS,4,1,H,3,1,H,1.38,8.5,4.5,45,21,24,44,20,8,6,25,57,23,D,L,W,L,W,L,W,L,L,W,29
260,13/04/2025,Moreirense,Rio Ave,0,2,A,0,0,D,1.95,4.1,3.25,34,30,39,47,16,14,15,23,35,29,W,L,D,L,W,L,D,L,D,W,29
261,18/04/2025,Farense,Boavista,0,1,A,0,0,D,1.8,4.75,3.4,20,19,40,47,8,6,14,22,21,18,W,L,D,W,L,L,L,L,D,L,30
262,18/04/2025,Rio Ave,Santa Clara,1,1,D,1,0,H,2.88,2.7,2.9,32,28,47,28,14,13,23,13,32,46,W,L,L,L,L,W,L,W,L,D,30
263,18/04/2025,Porto,Famalicao,2,1,H,1,0,H,1.48,6.0,4.75,55,38,25,31,20,16,12,12,59,43,W,W,L,W,W,W,W,L,L,W,30
264,18/04/2025,Sp Lisbon,Moreirense,3,1,H,2,0,H,1.22,13.0,6.0,75,34,24,41,35,16,14,15,69,35,W,L,D,W,W,D,W,W,W,D,30
265,19/04/2025,AVS,Casa Pia,1,1,D,1,0,H,3.0,2.4,3.2,22,34,48,37,9,17,28,18,23,40,L,L,L,D,L,W,L,L,L,L,30
266,19/04/2025,Nacional,Gil Vicente,0,3,A,0,1,A,2.3,3.2,3.1,27,27,38,43,17,12,17,14,32,26,W,L,L,L,L,W,W,L,L,L,30
267,19/04/2025,Arouca,Estrela,1,0,H,0,0,D,1.9,4.2,3.3,29,22,45,42,12,9,20,21,30,26,D,L,L,W,L,L,D,L,W,D,30
268,19/04/2025,Estoril,Sp Braga,0,2,A,0,2,A,3.8,1.95,3.4,38,49,46,25,19,23,19,7,39,60,L,W,W,D,L,W,D,W,D,W,30
269,19/04/2025,Guimaraes,Benfica,0,3,A,0,1,A,5.25,1.6,4.0,41,71,29,25,13,34,12,12,48,69,W,D,W,W,D,W,W,W,W,W,30
270,25/04/2025,Famalicao,Sp Braga,1,1,D,1,0,H,3.25,2.2,3.3,39,51,33,25,16,25,13,7,43,63,L,W,W,W,W,D,W,W,L,W,31
271,26/04/2025,Santa Clara,Arouca,2,0,H,2,0,H,1.9,4.5,3.1,29,30,29,45,13,12,14,20,47,33,D,W,L,D,L,L,W,L,W,D,31
272,26/04/2025,Gil Vicente,Farense,1,0,H,0,0,D,2.3,3.3,3.1,30,20,43,41,13,8,14,14,29,21,W,L,L,W,L,D,W,L,L,L,31
273,26/04/2025,Estrela,Porto,2,0,H,1,0,H,6.25,1.53,3.9,22,57,43,26,9,21,21,12,26,62,L,W,L,W,W,L,L,W,L,W,31
274,27/04/2025,Moreirense,Nacional,1,1,D,0,0,D,2.2,3.6,3.1,35,27,44,41,16,17,17,18,35,32,L,L,L,W,W,L,D,L,W,W,31
275,27/04/2025,Benfica,AVS,6,0,H,4,0,H,1.08,21.0,11.0,74,23,25,49,35,10,12,28,72,24,W,D,D,L,W,L,W,L,W,L,31
276,27/04/2025,Guimaraes,Rio Ave,3,0,H,3,0,H,1.53,6.25,4.1,41,33,32,48,13,15,13,23,48,33,L,D,W,W,W,L,D,L,W,L,31
277,27/04/2025,Boavista,Sp Lisbon,0,5,A,0,2,A,12.0,1.22,6.25,20,78,47,25,6,37,22,14,21,72,W,W,L,W,W,D,L,W,L,W,31
278,29/04/2025,Casa Pia,Estoril,1,3,A,1,1,D,2.05,3.9,3.2,35,38,38,48,17,19,19,21,41,39,D,L,L,L,D,W,W,L,L,D,31
279,02/05/2025,Porto,Moreirense,3,1,H,1,1,D,1.33,8.0,5.25,57,36,28,45,21,16,13,17,62,36,L,D,W,L,W,L,L,W,W,D,32
280,03/05/2025,Farense,Famalicao,2,1,H,1,1,D,2.6,2.8,3.1,20,40,42,34,8,17,14,13,21,44,L,D,L,L,W,W,D,W,L,W,32
281,03/05/2025,Nacional,Guimaraes,1,2,A,0,1,A,4.2,1.85,3.5,28,44,42,32,17,16,18,13,33,51,D,W,L,L,W,W,L,W,L,D,32
282,03/05/2025,Sp Braga,Santa Clara,1,1,D,0,1,A,1.73,5.25,3.4,52,31,26,29,25,15,8,14,64,50,D,W,W,D,W,L,D,L,W,W,32
283,03/05/2025,Estoril,Benfica,1,2,A,0,2,A,11.0,1.18,8.0,41,80,49,25,20,39,22,12,42,75,W,W,L,W,L,D,W,W,L,W,32
284,04/05/2025,Arouca,Casa Pia,0,0,D,0,0,D,2.05,3.6,3.3,30,36,47,41,12,18,22,20,33,41,L,L,W,D,D,L,L,D,L,W,32
285,04/05/2025,Sp Lisbon,Gil Vicente,2,1,H,0,1,A,1.13,21.0,7.5,83,31,25,43,39,13,14,14,75,32,W,W,W,W,W,L,D,L,W,W,32
286,05/05/2025,Rio Ave,Estrela,2,0,H,0,0,D,2.35,3.0,3.3,33,24,51,43,15,10,26,21,33,29,L,W,D,L,W,L,L,W,L,L,32
287,05/05/2025,AVS,Boavista,1,2,A,0,0,D,2.1,3.7,3.2,23,20,55,52,10,6,32,24,24,21,L,L,D,W,L,L,L,W,L,L,32
288,10/05/2025,Nacional,Rio Ave,3,3,D,0,3,A,1.95,3.75,3.5,29,35,44,51,17,15,19,26,33,36,L,W,D,L,L,D,W,W,L,L,33
289,10/05/2025,Santa Clara,Famalicao,2,1,H,1,0,H,2.15,3.6,3.1,32,41,30,36,16,18,14,14,51,44,D,L,W,D,D,L,L,W,L,W,33
290,10/05/2025,Benfica,Sp Lisbon,1,1,D,0,1,A,2.1,3.3,3.5,82,85,26,26,41,39,12,15,78,78,W,W,W,W,W,W,D,W,W,D,33
291,10/05/2025,Casa Pia,Sp Braga,2,1,H,1,1,D,5.75,1.57,3.8,36,53,41,27,18,25,20,9,42,65,D,D,L,D,D,W,L,W,D,D,33
292,10/05/2025,Gil Vicente,Arouca,1,1,D,0,0,D,2.35,3.0,3.25,32,30,45,47,14,12,14,22,32,34,L,D,W,L,W,W,L,D,L,L,33
293,11/05/2025,Estrela,AVS,0,1,A,0,0,D,1.9,3.8,3.6,24,24,45,57,10,10,21,32,29,24,L,L,W,L,L,D,L,L,W,L,33
294,11/05/2025,Guimaraes,Farense,1,2,A,0,1,A,1.57,5.75,4.1,46,22,33,43,17,9,13,15,54,24,W,W,W,L,L,L,W,W,W,D,33
295,11/05/2025,Moreirense,Estoril,2,2,D,1,0,H,2.35,2.9,3.4,37,42,48,51,17,20,18,24,36,42,L,L,D,W,L,L,L,L,W,W,33
296,11/05/2025,Boavista,Porto,1,2,A,1,2,A,7.5,1.4,4.5,22,60,53,29,6,22,24,14,24,65,W,W,L,L,W,W,L,W,W,L,33
297,16/05/2025,Famalicao,Casa Pia,2,1,H,1,0,H,1.9,3.9,3.5,42,38,38,42,18,19,15,21,44,45,L,W,L,D,D,L,L,D,W,L,34
298,16/05/2025,Rio Ave,Gil Vicente,1,1,D,1,1,D,2.55,2.45,3.2,38,33,54,46,18,14,26,14,37,33,D,D,W,L,L,W,D,W,W,L,34
299,17/05/2025,Arouca,Boavista,4,1,H,3,1,H,2.05,3.5,3.5,31,23,48,55,12,7,22,26,35,24,D,L,D,W,L,L,W,W,D,L,34
300,17/05/2025,AVS,Moreirense,0,3,A,0,2,A,2.0,3.8,3.3,25,39,57,50,10,18,32,18,27,37,W,D,L,L,L,D,D,L,L,L,34
301,17/05/2025,Estoril,Estrela,4,0,H,4,0,H,2.5,2.75,3.3,44,24,53,46,20,10,25,21,43,29,D,L,L,L,W,W,L,L,L,L,34
302,17/05/2025,Farense,Santa Clara,1,2,A,1,1,D,2.75,2.75,3.0,24,34,44,31,10,17,15,14,27,54,W,W,W,D,L,W,L,D,W,L,34
303,17/05/2025,Porto,Nacional,3,0,H,1,0,H,1.3,9.5,5.25,62,32,30,47,24,17,15,22,68,34,W,D,W,L,L,D,W,L,W,W,34
304,17/05/2025,Sp Braga,Benfica,1,1,D,1,0,H,5.0,1.62,4.1,54,83,29,27,26,41,10,13,65,79,L,D,D,W,D,W,W,W,W,D,34
305,17/05/2025,Sp Lisbon,Guimaraes,2,0,H,0,0,D,1.25,12.0,5.5,86,47,27,35,40,17,15,14,79,54,D,L,W,W,W,W,W,L,W,W,34
