,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,HTR,B365H,B365A,B365D,FTR_original,HomeForm,HomeGD,DrawRate_Home,WinRate_Home,GoalsAvg_Home,AwayForm,AwayGD,DrawRate_Away,WinRate_Away,GoalsAvg_Away,Year,Month,Weekday,OddsRatio_HA,OddsDiff_HD,OddsDiff_AD,OddsGap_MinDelta,Form_Diff,IsDraw
1183,2006-02-04,Sochaux,Le Mans,0.0,0.0,1,0.0,0.0,0,2.1,3.5,2.8,D,10,4.0,0.6,0.3,1.0,10,-4.0,0.3,0.2,1.0,2006,2,5,0.6,-0.6999999999999997,0.7000000000000002,1.4,0,1
1184,2006-02-04,Toulouse,Nantes,1.0,0.0,0,0.0,0.0,0,2.2,3.4,2.75,H,10,9.0,0.3,0.5,1.8,10,-10.0,0.4,0.2,0.6,2006,2,5,0.6470588235294118,-0.5499999999999998,0.6499999999999999,1.1999999999999997,0,0
1185,2006-03-04,Nice,Lens,0.0,0.0,1,0.0,0.0,0,2.1,3.4,2.87,D,4,-4.0,0.0,0.0,0.0,10,-5.0,0.2,0.3,1.3,2006,3,5,0.6176470588235294,-0.77,0.5299999999999998,1.2999999999999998,-6,1
1186,2006-03-04,Toulouse,Nancy,1.0,1.0,1,0.0,0.0,0,2.1,3.4,2.87,D,10,-2.0,0.3,0.3,0.9,10,-3.0,0.4,0.3,0.9,2006,3,5,0.6176470588235294,-0.77,0.5299999999999998,1.2999999999999998,0,1
1187,2006-03-04,Rennes,Strasbourg,2.0,1.0,0,0.0,0.0,0,1.8,4.2,3.1,H,10,3.0,0.3,0.4,1.2,10,-6.0,0.4,0.2,0.8,2006,3,5,0.42857142857142855,-1.3,1.1,2.4000000000000004,0,0
1188,2006-03-04,Metz,Monaco,2.0,1.0,0,0.0,1.0,2,3.1,2.25,2.87,H,10,-9.0,0.3,0.3,0.7,10,11.0,0.2,0.7,1.6,2006,3,5,1.3777777777777778,0.22999999999999998,-0.6200000000000001,0.8500000000000001,0,0
1189,2006-03-04,Lille,Le Mans,4.0,0.0,0,2.0,0.0,1,1.83,4.2,3.0,H,10,5.0,0.3,0.5,1.4,10,10.0,0.1,0.6,2.3,2006,3,5,0.4357142857142857,-1.17,1.2000000000000002,2.37,0,0
1190,2006-03-04,Ajaccio,Lyon,1.0,3.0,2,0.0,0.0,0,5.0,1.61,3.3,A,10,2.0,0.4,0.4,1.0,10,4.0,0.6,0.3,0.8,2006,3,5,3.105590062111801,1.7000000000000002,-1.6899999999999997,3.3899999999999997,0,0
1191,2005-12-04,Nancy,Marseille,1.0,1.0,1,0.0,0.0,0,2.5,2.75,2.87,D,10,14.0,0.2,0.8,1.8,10,4.0,0.4,0.4,1.2,2005,12,6,0.9090909090909091,-0.3700000000000001,-0.1200000000000001,0.3700000000000001,0,1
1192,2005-12-04,Rennes,Nice,1.0,0.0,0,0.0,0.0,0,1.83,4.33,3.0,H,10,6.0,0.2,0.5,1.7,10,-2.0,0.3,0.3,0.9,2005,12,6,0.42263279445727486,-1.17,1.33,2.5,0,0
1193,2005-12-04,Lens,St Etienne,2.0,1.0,0,1.0,1.0,0,2.0,4.0,2.75,H,10,-11.0,0.1,0.3,1.1,10,-8.0,0.3,0.3,0.7,2005,12,6,0.5,-0.75,1.25,2.0,0,0
1194,2006-01-05,Auxerre,Monaco,2.0,1.0,0,1.0,1.0,0,2.0,3.75,2.87,H,10,-9.0,0.2,0.1,0.6,10,7.0,0.3,0.5,1.6,2006,1,3,0.5333333333333333,-0.8700000000000001,0.8799999999999999,1.75,0,0
1195,2006-02-05,Troyes,Marseille,0.0,1.0,2,0.0,1.0,2,2.87,2.5,2.75,A,10,-11.0,0.3,0.2,0.6,10,1.0,0.4,0.3,1.0,2006,2,6,1.1480000000000001,0.1200000000000001,-0.25,0.3700000000000001,0,0
1196,2006-02-05,Lyon,Bordeaux,0.0,0.0,1,0.0,0.0,0,1.66,5.5,3.3,D,10,4.0,0.5,0.3,1.2,5,2.0,0.0,0.1,0.7,2006,2,6,0.3018181818181818,-1.64,2.2,3.84,5,1
1197,2006-03-05,Paris SG,Marseille,0.0,0.0,1,0.0,0.0,0,2.1,3.75,3.0,D,10,-7.0,0.5,0.1,0.6,10,1.0,0.3,0.4,1.2,2006,3,6,0.56,-0.8999999999999999,0.75,1.65,0,1
1198,2006-03-05,St Etienne,Nantes,1.0,0.0,0,0.0,0.0,0,2.0,3.75,2.87,H,10,-4.0,0.3,0.2,0.9,10,-7.0,0.5,0.0,1.1,2006,3,6,0.5333333333333333,-0.8700000000000001,0.8799999999999999,1.75,0,0
1199,2006-03-05,Troyes,Auxerre,1.0,1.0,1,1.0,0.0,1,3.0,2.5,2.87,D,10,11.0,0.2,0.6,2.2,10,-1.0,0.5,0.3,0.9,2006,3,6,1.2,0.1299999999999999,-0.3700000000000001,0.5,0,1
1200,2005-11-05,St Etienne,Auxerre,1.0,1.0,1,1.0,0.0,1,2.1,3.4,2.87,D,10,5.0,0.3,0.5,1.4,10,3.0,0.4,0.4,0.9,2005,11,5,0.6176470588235294,-0.77,0.5299999999999998,1.2999999999999998,0,1
1201,2005-11-05,Toulouse,Lyon,0.0,1.0,2,0.0,1.0,2,4.33,1.83,3.0,A,6,1.0,0.0,0.1,0.7,10,-9.0,0.4,0.1,0.6,2005,11,5,2.3661202185792347,1.33,-1.17,2.5,-4,0
1202,2005-11-05,Nice,Bordeaux,0.0,1.0,2,0.0,0.0,0,2.6,2.6,2.87,A,10,0.0,0.3,0.3,0.8,10,-10.0,0.2,0.1,0.4,2005,11,5,1.0,-0.27,-0.27,0.27,0,0
1203,2005-11-05,Nantes,Nancy,3.0,0.0,0,1.0,0.0,1,2.0,4.0,2.75,H,10,-1.0,0.5,0.3,1.0,10,12.0,0.2,0.8,1.7,2005,11,5,0.5,-0.75,1.25,2.0,0,0
1204,2005-11-05,Metz,Ajaccio,2.0,0.0,0,0.0,0.0,0,2.37,2.87,2.87,H,10,8.0,0.3,0.5,1.6,10,-4.0,0.3,0.2,0.7,2005,11,5,0.8257839721254355,-0.5,0.0,0.5,0,0
1205,2005-11-05,Le Mans,Marseille,3.0,0.0,0,1.0,0.0,1,2.5,2.75,2.87,H,10,-6.0,0.4,0.1,1.0,10,-6.0,0.3,0.3,0.7,2005,11,5,0.9090909090909091,-0.3700000000000001,-0.1200000000000001,0.3700000000000001,0,0
1206,2006-05-06,St Etienne,Rennes,0.0,0.0,1,0.0,0.0,0,3.25,2.1,3.0,D,10,5.0,0.5,0.4,0.9,10,5.0,0.2,0.5,1.5,2006,5,5,1.5476190476190474,0.25,-0.8999999999999999,1.15,0,1
1207,2006-05-06,Marseille,Strasbourg,2.0,2.0,1,0.0,0.0,0,1.22,10.0,5.0,D,10,1.0,0.4,0.3,1.1,10,-11.0,0.1,0.3,1.2,2006,5,5,0.122,-3.7800000000000002,5.0,8.78,0,1
1208,2006-05-06,Toulouse,Monaco,3.0,3.0,1,1.0,2.0,2,2.6,2.6,2.87,D,10,-2.0,0.3,0.3,0.8,10,10.0,0.3,0.5,2.0,2006,5,5,1.0,-0.27,-0.27,0.27,0,1
1209,2006-05-06,Lille,Lyon,4.0,0.0,0,1.0,0.0,1,2.37,2.75,3.0,H,10,-11.0,0.3,0.2,0.5,10,5.0,0.4,0.4,1.3,2006,5,5,0.8618181818181818,-0.6299999999999999,-0.25,0.6299999999999999,0,0
1210,2006-05-06,Nancy,Auxerre,1.0,3.0,2,0.0,2.0,2,2.75,2.4,3.0,A,10,-1.0,0.3,0.4,0.9,10,7.0,0.3,0.5,1.4,2006,5,5,1.1458333333333335,-0.25,-0.6000000000000001,0.6000000000000001,0,0
1211,2006-05-06,Sochaux,Troyes,1.0,1.0,1,1.0,0.0,1,1.9,4.0,2.9,D,10,3.0,0.2,0.5,1.5,10,8.0,0.3,0.5,1.7,2006,5,5,0.475,-1.0,1.1,2.1,0,1
1212,2006-05-06,Paris SG,Ajaccio,2.0,4.0,2,1.0,1.0,0,1.44,7.0,3.6,A,10,-5.0,0.3,0.3,0.8,10,-1.0,0.3,0.3,1.1,2006,5,5,0.2057142857142857,-2.16,3.4,5.5600000000000005,0,0
1213,2006-05-06,Nice,Metz,2.0,1.0,0,0.0,1.0,2,1.5,6.0,3.5,H,10,-10.0,0.2,0.1,0.4,10,-4.0,0.4,0.2,1.0,2006,5,5,0.25,-2.0,2.5,4.5,0,0
1214,2006-05-06,Le Mans,Lens,0.0,0.0,1,0.0,0.0,0,2.87,2.37,2.87,D,10,-4.0,0.3,0.2,0.7,10,2.0,0.2,0.4,1.0,2006,5,5,1.2109704641350212,0.0,-0.5,0.5,0,1
1215,2006-05-06,Nantes,Bordeaux,0.0,1.0,2,0.0,0.0,0,2.6,2.6,2.87,A,10,-9.0,0.0,0.4,1.4,10,-1.0,0.5,0.3,1.1,2006,5,5,1.0,-0.27,-0.27,0.27,0,0
1216,2005-08-06,Bordeaux,Nancy,1.0,0.0,0,1.0,0.0,1,1.61,5.0,3.4,H,10,-9.0,0.4,0.1,0.6,10,-9.0,0.2,0.3,0.7,2005,8,5,0.322,-1.7899999999999998,1.6,3.3899999999999997,0,0
1217,2005-08-06,Ajaccio,Lille,3.0,3.0,1,2.0,2.0,0,2.62,2.5,3.0,D,10,4.0,0.4,0.4,1.2,10,-3.0,0.4,0.2,0.7,2005,8,5,1.048,-0.3799999999999999,-0.5,0.5,0,1
1218,2005-08-06,Lens,Marseille,2.0,0.0,0,1.0,0.0,1,2.4,2.87,2.87,H,10,6.0,0.5,0.4,1.0,7,1.0,0.1,0.1,0.8,2005,8,5,0.8362369337979093,-0.4700000000000002,0.0,0.4700000000000002,3,0
1219,2005-08-06,Sochaux,Paris SG,0.0,1.0,2,0.0,0.0,0,2.62,2.5,3.0,A,10,11.0,0.3,0.7,1.6,10,10.0,0.3,0.5,2.0,2005,8,5,1.048,-0.3799999999999999,-0.5,0.5,0,0
1220,2005-08-06,Monaco,Auxerre,0.0,2.0,2,0.0,1.0,2,1.72,4.5,3.2,A,10,-8.0,0.1,0.4,0.9,10,-3.0,0.2,0.3,0.6,2005,8,5,0.38222222222222224,-1.4800000000000002,1.2999999999999998,2.7800000000000002,0,0
1221,2005-08-06,Toulouse,Nice,0.0,2.0,2,0.0,2.0,2,1.9,3.75,3.0,A,10,6.0,0.2,0.5,1.3,10,4.0,0.1,0.6,1.5,2005,8,5,0.5066666666666666,-1.1,0.75,1.85,0,0
1222,2005-08-06,Troyes,St Etienne,0.0,0.0,1,0.0,0.0,0,2.5,2.62,3.0,D,10,5.0,0.3,0.4,1.5,10,6.0,0.5,0.4,1.0,2005,8,5,0.9541984732824427,-0.5,-0.3799999999999999,0.5,0,1
1223,2005-08-06,Metz,Le Mans,0.0,0.0,1,0.0,0.0,0,1.9,3.75,3.1,D,10,-5.0,0.3,0.2,1.0,10,-8.0,0.4,0.1,0.6,2005,8,5,0.5066666666666666,-1.2000000000000002,0.6499999999999999,1.85,0,1
1224,2005-11-06,Troyes,Rennes,2.0,1.0,0,1.0,1.0,0,2.4,2.8,2.9,H,8,3.0,0.1,0.2,1.0,10,-5.0,0.3,0.3,0.9,2005,11,6,0.8571428571428572,-0.5,-0.10000000000000009,0.5,-2,0
1225,2005-11-06,Lille,Strasbourg,2.0,0.0,0,1.0,0.0,1,1.57,5.5,3.4,H,10,-5.0,0.5,0.1,0.4,10,-8.0,0.2,0.2,0.5,2005,11,6,0.28545454545454546,-1.8299999999999998,2.1,3.9299999999999997,0,0
1226,2005-11-06,Paris SG,Monaco,0.0,0.0,1,0.0,0.0,0,2.05,4.0,3.0,D,10,3.0,0.6,0.3,1.2,10,5.0,0.5,0.4,1.2,2005,11,6,0.5125,-0.9500000000000002,1.0,1.9500000000000002,0,1
1227,2005-11-06,Sochaux,Lens,1.0,1.0,1,1.0,0.0,1,2.5,3.0,2.87,D,10,-3.0,0.3,0.3,0.8,10,-1.0,0.3,0.4,0.9,2005,11,6,0.8333333333333334,-0.3700000000000001,0.1299999999999999,0.5,0,1
1228,2006-03-07,Metz,Nancy,0.0,0.0,1,0.0,0.0,0,2.5,3.0,2.9,D,10,3.0,0.2,0.4,0.9,10,7.0,0.4,0.6,1.2,2006,3,1,0.8333333333333334,-0.3999999999999999,0.10000000000000009,0.5,0,1
1229,2005-08-07,Lyon,Strasbourg,1.0,0.0,0,1.0,0.0,1,1.4,7.5,3.75,H,10,7.0,0.4,0.4,1.6,10,-6.0,0.1,0.4,1.4,2005,8,6,0.18666666666666665,-2.35,3.75,6.1,0,0
1230,2005-08-07,Rennes,Nantes,0.0,3.0,2,0.0,1.0,2,1.8,4.33,3.0,A,10,2.0,0.5,0.3,0.8,10,9.0,0.3,0.5,1.3,2005,8,6,0.41570438799076215,-1.2,1.33,2.5300000000000002,0,0
1231,2006-02-08,Strasbourg,Paris SG,1.0,1.0,1,1.0,1.0,0,3.2,2.25,2.8,D,10,-11.0,0.4,0.0,0.4,10,4.0,0.5,0.4,1.2,2006,2,2,1.4222222222222223,0.40000000000000036,-0.5499999999999998,0.9500000000000002,0,1
1232,2006-04-08,Nancy,Lille,0.0,0.0,1,0.0,0.0,0,2.75,2.6,2.75,D,10,-7.0,0.2,0.2,0.5,9,4.0,0.1,0.3,1.2,2006,4,5,1.0576923076923077,0.0,-0.1499999999999999,0.1499999999999999,1,1
1233,2006-04-08,Bordeaux,St Etienne,0.0,0.0,1,0.0,0.0,0,1.57,5.5,3.4,D,10,5.0,0.2,0.6,1.3,10,3.0,0.2,0.4,0.9,2006,4,5,0.28545454545454546,-1.8299999999999998,2.1,3.9299999999999997,0,1
1234,2006-04-08,Lens,Paris SG,1.0,1.0,1,0.0,0.0,0,2.25,3.6,2.8,D,10,-8.0,0.3,0.2,0.8,10,-3.0,0.5,0.1,0.6,2006,4,5,0.625,-0.5499999999999998,0.8000000000000003,1.35,0,1
1235,2006-04-08,Lyon,Nice,2.0,1.0,0,1.0,1.0,0,1.4,9.0,4.0,H,10,9.0,0.3,0.5,1.7,10,-3.0,0.3,0.3,0.7,2006,4,5,0.15555555555555556,-2.6,5.0,7.6,0,0
1236,2006-04-08,Metz,Troyes,2.0,4.0,2,0.0,1.0,2,2.1,3.5,2.8,A,10,-2.0,0.4,0.3,0.8,10,-2.0,0.3,0.3,1.3,2006,4,5,0.6,-0.6999999999999997,0.7000000000000002,1.4,0,0
1237,2006-04-08,Monaco,Marseille,1.0,0.0,0,1.0,0.0,1,2.37,3.0,2.75,H,10,-10.0,0.2,0.3,1.0,10,7.0,0.4,0.6,1.2,2006,4,5,0.79,-0.3799999999999999,0.25,0.6299999999999999,0,0
1238,2006-04-08,Strasbourg,Nantes,0.0,1.0,2,0.0,1.0,2,1.9,4.0,2.9,A,10,-5.0,0.2,0.3,0.7,10,-4.0,0.1,0.5,1.2,2006,4,5,0.475,-1.0,1.1,2.1,0,0
1239,2006-04-08,Ajaccio,Toulouse,1.0,0.0,0,0.0,0.0,0,2.2,3.4,2.75,H,10,9.0,0.5,0.4,1.5,10,-3.0,0.3,0.3,0.8,2006,4,5,0.6470588235294118,-0.5499999999999998,0.6499999999999999,1.1999999999999997,0,0
1240,2006-04-09,Rennes,Sochaux,2.0,1.0,0,1.0,1.0,0,1.61,5.5,3.2,H,10,-5.0,0.6,0.0,0.5,10,-11.0,0.2,0.3,1.1,2006,4,6,0.2927272727272727,-1.59,2.3,3.8899999999999997,0,0
1241,2006-04-09,Auxerre,Le Mans,0.0,0.0,1,0.0,0.0,0,1.72,4.5,3.2,D,10,3.0,0.3,0.4,1.0,10,6.0,0.3,0.4,1.4,2006,4,6,0.38222222222222224,-1.4800000000000002,1.2999999999999998,2.7800000000000002,0,1
1242,2005-09-10,Nice,St Etienne,0.0,1.0,2,0.0,1.0,2,2.2,3.2,2.87,A,10,6.0,0.1,0.4,1.4,10,-2.0,0.2,0.4,0.9,2005,9,5,0.6875,-0.6699999999999999,0.33000000000000007,1.0,0,0
1243,2005-09-10,Paris SG,Strasbourg,1.0,0.0,0,1.0,0.0,1,1.53,6.0,3.4,H,10,-4.0,0.1,0.5,1.1,10,-2.0,0.4,0.2,0.9,2005,9,5,0.255,-1.8699999999999999,2.6,4.47,0,0
1244,2005-09-10,Rennes,Auxerre,3.0,1.0,0,0.0,0.0,0,2.37,2.87,2.87,H,10,-2.0,0.2,0.4,0.7,10,-11.0,0.4,0.0,0.4,2005,9,5,0.8257839721254355,-0.5,0.0,0.5,0,0
1245,2005-09-10,Toulouse,Le Mans,0.0,2.0,2,0.0,1.0,2,1.9,4.0,2.9,A,10,0.0,0.2,0.3,0.8,10,5.0,0.4,0.4,1.0,2005,9,5,0.475,-1.0,1.1,2.1,0,0
1246,2005-09-10,Troyes,Nantes,1.0,0.0,0,0.0,0.0,0,2.25,3.2,2.8,H,10,5.0,0.4,0.5,1.0,10,-7.0,0.2,0.2,0.4,2005,9,5,0.703125,-0.5499999999999998,0.40000000000000036,0.9500000000000002,0,0
1247,2005-09-10,Ajaccio,Nancy,1.0,0.0,0,1.0,0.0,1,1.9,4.0,2.9,H,10,-1.0,0.2,0.4,1.1,10,6.0,0.2,0.6,1.4,2005,9,5,0.475,-1.0,1.1,2.1,0,0
1248,2005-09-10,Lyon,Monaco,2.0,1.0,0,1.0,0.0,1,1.8,4.33,3.0,H,10,9.0,0.3,0.7,1.5,10,2.0,0.5,0.3,1.0,2005,9,5,0.41570438799076215,-1.2,1.33,2.5300000000000002,0,0
1249,2005-09-10,Metz,Lille,0.0,2.0,2,0.0,0.0,0,2.6,2.6,2.87,A,10,5.0,0.4,0.3,1.4,10,-2.0,0.3,0.2,0.7,2005,9,5,1.0,-0.27,-0.27,0.27,0,0
1250,2005-12-10,Le Mans,Bordeaux,1.0,0.0,0,1.0,0.0,1,2.5,2.75,2.87,H,10,-5.0,0.2,0.3,0.8,10,3.0,0.5,0.4,0.9,2005,12,5,0.9090909090909091,-0.3700000000000001,-0.1200000000000001,0.3700000000000001,0,0
1251,2005-12-10,Lille,Lens,0.0,0.0,1,0.0,0.0,0,2.3,3.4,2.87,D,10,-11.0,0.4,0.0,0.3,10,9.0,0.3,0.7,1.6,2005,12,5,0.676470588235294,-0.5700000000000003,0.5299999999999998,1.1,0,1
1252,2005-12-10,Marseille,Auxerre,1.0,0.0,0,1.0,0.0,1,2.2,3.6,2.87,H,10,-3.0,0.3,0.3,0.9,10,-1.0,0.0,0.6,1.4,2005,12,5,0.6111111111111112,-0.6699999999999999,0.73,1.4,0,0
1253,2005-12-10,Nancy,Strasbourg,1.0,2.0,2,0.0,1.0,2,1.8,4.33,3.0,A,10,2.0,0.2,0.5,1.0,10,9.0,0.1,0.5,1.6,2005,12,5,0.41570438799076215,-1.2,1.33,2.5300000000000002,0,0
1254,2005-12-10,Nice,Ajaccio,1.0,0.0,0,0.0,0.0,0,1.72,5.0,3.0,H,10,-1.0,0.5,0.2,0.9,10,-9.0,0.2,0.4,1.2,2005,12,5,0.344,-1.28,2.0,3.2800000000000002,0,0
1255,2005-12-10,Paris SG,Rennes,2.0,0.0,0,1.0,0.0,1,1.7,5.5,3.25,H,10,-5.0,0.3,0.2,0.8,10,8.0,0.6,0.3,1.6,2005,12,5,0.3090909090909091,-1.55,2.25,3.8,0,0
1256,2005-12-10,Sochaux,Metz,1.0,1.0,1,1.0,1.0,0,1.8,4.33,3.0,D,10,4.0,0.4,0.4,1.0,10,-6.0,0.5,0.0,0.5,2005,12,5,0.41570438799076215,-1.2,1.33,2.5300000000000002,0,1
1257,2005-12-10,Toulouse,Troyes,2.0,1.0,0,1.0,1.0,0,1.83,4.5,2.87,H,10,5.0,0.4,0.4,1.1,10,2.0,0.2,0.5,1.2,2005,12,5,0.4066666666666667,-1.04,1.63,2.67,0,0
1258,2006-01-11,Bordeaux,Auxerre,1.0,0.0,0,0.0,0.0,0,2.1,3.5,2.8,H,10,-6.0,0.3,0.2,0.5,10,0.0,0.2,0.4,0.9,2006,1,2,0.6,-0.6999999999999997,0.7000000000000002,1.4,0,0
1259,2006-01-11,Ajaccio,Nantes,0.0,2.0,2,0.0,2.0,2,2.5,2.87,2.75,A,10,-7.0,0.3,0.1,0.4,10,6.0,0.3,0.5,1.2,2006,1,2,0.8710801393728222,-0.25,0.1200000000000001,0.3700000000000001,0,0
1260,2006-01-11,Lens,Nancy,1.0,2.0,2,1.0,1.0,0,1.57,5.5,3.4,A,10,-7.0,0.5,0.0,0.5,10,6.0,0.3,0.5,1.3,2006,1,2,0.28545454545454546,-1.8299999999999998,2.1,3.9299999999999997,0,0
1261,2006-01-11,Lyon,Marseille,2.0,1.0,0,0.0,1.0,2,1.57,5.5,3.4,H,10,3.0,0.2,0.5,1.3,10,7.0,0.3,0.4,1.3,2006,1,2,0.28545454545454546,-1.8299999999999998,2.1,3.9299999999999997,0,0
1262,2006-01-11,Rennes,Le Mans,1.0,0.0,0,0.0,0.0,0,1.83,4.5,2.87,H,10,1.0,0.2,0.4,1.0,10,-2.0,0.4,0.2,0.9,2006,1,2,0.4066666666666667,-1.04,1.63,2.67,0,0
1263,2006-01-11,Sochaux,Nice,1.0,1.0,1,1.0,1.0,0,2.1,3.5,2.8,D,10,2.0,0.6,0.3,0.9,10,-5.0,0.3,0.2,0.9,2006,1,2,0.6,-0.6999999999999997,0.7000000000000002,1.4,0,1
1264,2006-01-11,Monaco,Strasbourg,1.0,1.0,1,0.0,0.0,0,1.4,7.0,3.75,D,10,10.0,0.7,0.3,1.7,10,-3.0,0.3,0.3,0.9,2006,1,2,0.19999999999999998,-2.35,3.25,5.6,0,1
1265,2006-01-11,Metz,St Etienne,0.0,1.0,2,0.0,1.0,2,2.6,2.6,2.87,A,10,-5.0,0.2,0.5,1.3,10,-15.0,0.3,0.0,0.3,2006,1,2,1.0,-0.27,-0.27,0.27,0,0
1266,2006-01-11,Troyes,Lille,1.0,0.0,0,1.0,0.0,1,2.75,2.6,2.75,H,10,12.0,0.3,0.7,1.9,10,-4.0,0.3,0.3,0.7,2006,1,2,1.0576923076923077,0.0,-0.1499999999999999,0.1499999999999999,0,0
1267,2006-02-11,Strasbourg,Ajaccio,2.0,2.0,1,1.0,0.0,1,2.2,3.4,2.75,D,10,9.0,0.1,0.5,1.6,10,-4.0,0.3,0.3,0.8,2006,2,5,0.6470588235294118,-0.5499999999999998,0.6499999999999999,1.1999999999999997,0,1
1268,2006-02-11,Nantes,Sochaux,3.0,1.0,0,1.0,1.0,0,2.0,4.0,2.75,H,10,-4.0,0.0,0.5,1.2,10,2.0,0.2,0.5,1.0,2006,2,5,0.5,-0.75,1.25,2.0,0,0
1269,2006-02-11,Nancy,St Etienne,2.0,0.0,0,2.0,0.0,1,2.3,3.2,2.75,H,10,5.0,0.3,0.5,1.2,10,-3.0,0.0,0.5,1.3,2006,2,5,0.7187499999999999,-0.4500000000000002,0.4500000000000002,0.9000000000000004,0,0
1270,2006-02-11,Lens,Lyon,1.0,1.0,1,0.0,0.0,0,3.4,2.3,2.87,D,10,-2.0,0.3,0.3,0.9,10,13.0,0.2,0.8,1.9,2006,2,5,1.4782608695652175,0.5299999999999998,-0.5700000000000003,1.1,0,1
1271,2006-02-11,Le Mans,Nice,2.0,0.0,0,0.0,0.0,0,2.1,3.5,2.8,H,10,-3.0,0.4,0.3,0.7,10,5.0,0.6,0.4,1.1,2006,2,5,0.6,-0.6999999999999997,0.7000000000000002,1.4,0,0
1272,2006-02-11,Bordeaux,Rennes,2.0,0.0,0,1.0,0.0,1,1.61,5.5,3.2,H,10,1.0,0.3,0.4,0.8,10,3.0,0.2,0.5,1.3,2006,2,5,0.2927272727272727,-1.59,2.3,3.8899999999999997,0,0
1273,2006-02-11,Auxerre,Metz,1.0,1.0,1,0.0,0.0,0,1.4,7.0,3.75,D,10,-14.0,0.3,0.0,0.4,10,-5.0,0.3,0.2,0.6,2006,2,5,0.19999999999999998,-2.35,3.25,5.6,0,1
1274,2006-02-11,Monaco,Troyes,1.0,1.0,1,1.0,0.0,1,1.57,5.0,3.5,D,10,-4.0,0.3,0.2,0.5,10,10.0,0.2,0.5,1.5,2006,2,5,0.314,-1.93,1.5,3.4299999999999997,0,1
1275,2006-03-11,Nancy,Paris SG,1.0,1.0,1,1.0,0.0,1,2.5,3.0,2.87,D,10,-6.0,0.3,0.2,0.5,10,9.0,0.7,0.3,1.6,2006,3,5,0.8333333333333334,-0.3700000000000001,0.1299999999999999,0.5,0,1
1276,2006-03-11,Bordeaux,Toulouse,2.0,0.0,0,0.0,0.0,0,1.53,5.5,3.5,H,10,-2.0,0.2,0.4,0.8,10,3.0,0.2,0.4,1.1,2006,3,5,0.2781818181818182,-1.97,2.0,3.9699999999999998,0,0
1277,2006-03-11,Lens,Troyes,1.0,0.0,0,1.0,0.0,1,1.61,5.0,3.4,H,10,8.0,0.4,0.4,1.3,10,-7.0,0.5,0.0,0.4,2006,3,5,0.322,-1.7899999999999998,1.6,3.3899999999999997,0,0
1278,2006-03-11,Lyon,Metz,4.0,0.0,0,3.0,0.0,1,1.28,9.5,4.33,H,10,-8.0,0.3,0.1,0.7,10,0.0,0.2,0.6,1.5,2006,3,5,0.13473684210526315,-3.05,5.17,8.22,0,0
1279,2006-03-11,Monaco,Sochaux,4.0,1.0,0,2.0,0.0,1,1.8,4.33,3.0,H,10,-9.0,0.3,0.1,0.4,10,8.0,0.8,0.2,1.5,2006,3,5,0.41570438799076215,-1.2,1.33,2.5300000000000002,0,0
1280,2006-03-11,Rennes,Ajaccio,3.0,0.0,0,0.0,0.0,0,1.66,5.0,3.2,H,10,4.0,0.3,0.4,1.1,10,5.0,0.3,0.5,1.2,2006,3,5,0.33199999999999996,-1.5400000000000003,1.7999999999999998,3.34,0,0
1281,2006-03-11,Auxerre,Nice,2.0,0.0,0,0.0,0.0,0,1.66,5.0,3.2,H,10,1.0,0.2,0.5,1.1,10,-1.0,0.2,0.3,0.7,2006,3,5,0.33199999999999996,-1.5400000000000003,1.7999999999999998,3.34,0,0
1282,2005-09-11,Lens,Bordeaux,1.0,1.0,1,1.0,1.0,0,1.9,3.8,3.0,D,10,-9.0,0.3,0.1,0.4,10,-6.0,0.3,0.2,0.6,2005,9,6,0.5,-1.1,0.7999999999999998,1.9,0,1
1283,2005-09-11,Sochaux,Marseille,0.0,1.0,2,0.0,0.0,0,2.4,2.8,2.9,A,10,13.0,0.2,0.8,1.9,10,-7.0,0.2,0.2,0.8,2005,9,6,0.8571428571428572,-0.5,-0.10000000000000009,0.5,0,0
1284,2005-11-11,Ajaccio,Lens,0.0,0.0,1,0.0,0.0,0,2.6,2.75,2.75,D,10,1.0,0.9,0.1,0.8,10,-12.0,0.2,0.1,0.6,2005,11,4,0.9454545454545454,-0.1499999999999999,0.0,0.1499999999999999,0,1
1285,2005-12-11,Nantes,Monaco,0.0,0.0,1,0.0,0.0,0,2.75,2.7,2.9,D,10,8.0,0.2,0.5,1.5,10,4.0,0.2,0.5,1.1,2005,12,6,1.0185185185185184,-0.1499999999999999,-0.19999999999999973,0.19999999999999973,0,1
1286,2005-12-11,St Etienne,Lyon,0.0,0.0,1,0.0,0.0,0,4.0,2.1,2.8,D,10,-9.0,0.4,0.0,0.4,10,-4.0,0.3,0.3,0.6,2005,12,6,1.9047619047619047,1.2000000000000002,-0.6999999999999997,1.9,0,1
1287,2006-01-12,Toulouse,Paris SG,1.0,0.0,0,0.0,0.0,0,2.75,2.6,2.75,H,10,4.0,0.1,0.5,1.4,10,10.0,0.3,0.5,1.5,2006,1,3,1.0576923076923077,0.0,-0.1499999999999999,0.1499999999999999,0,0
