,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,HTR,B365H,B365A,B365D,HTGS,ATGS,HTGC,ATGC,HHGS,AHGS,HHGC,AHGC,HTP,ATP,HM1,AM1,HM2,AM2,HM3,AM3,HM4,AM4,HM5,AM5,MW
18,2024-08-30,Lyon,Strasbourg,4,3,H,1,1,D,1.85,4.0,3.75,0,4,5,2,0,1,2,0,0,4,L,W,M,M,M,M,M,M,M,M,3
19,2024-08-31,Brest,St Etienne,4,0,H,2,0,H,1.8,4.33,3.8,1,0,7,3,1,0,5,1,0,0,L,L,M,M,M,M,M,M,M,M,3
20,2024-08-31,Montpellier,Nantes,1,3,A,1,2,A,2.25,3.2,3.4,1,2,7,0,0,1,2,0,1,4,L,W,D,D,M,M,M,M,M,M,3
21,2024-08-31,Toulouse,Marseille,1,3,A,0,2,A,3.8,1.9,3.8,1,7,1,3,0,4,0,1,2,4,D,D,D,W,M,M,M,M,M,M,3
22,2024-09-01,Monaco,Lens,1,1,D,0,0,D,1.85,3.9,3.9,3,3,0,0,1,3,0,0,6,6,W,W,W,W,M,M,M,M,M,M,3
23,2024-09-01,Angers,Nice,1,4,A,0,2,A,4.0,2.0,3.3,0,2,3,3,0,1,2,1,0,1,L,D,L,L,M,M,M,M,M,M,3
24,2024-09-01,Le Havre,Auxerre,3,1,H,1,1,D,2.75,2.6,3.3,3,2,4,3,0,1,1,2,3,3,W,L,L,W,M,M,M,M,M,M,3
25,2024-09-01,Reims,Rennes,2,1,H,1,1,D,2.9,2.38,3.5,2,4,4,3,0,2,2,1,1,3,D,L,L,W,M,M,M,M,M,M,3
26,2024-09-01,Lille,Paris SG,1,3,A,0,2,A,3.9,1.85,3.8,4,10,0,1,2,3,0,0,6,6,W,W,W,W,M,M,M,M,M,M,3
27,2024-09-13,St Etienne,Lille,1,0,H,1,0,H,5.5,1.7,3.6,0,5,7,3,0,2,3,2,0,6,L,L,L,W,M,M,M,M,M,M,4
28,2024-09-14,Marseille,Nice,2,0,H,1,0,H,1.7,4.5,3.9,10,6,4,4,6,3,1,1,7,4,W,W,D,D,M,M,M,M,M,M,4
29,2024-09-14,Auxerre,Monaco,0,3,A,0,2,A,3.9,1.85,3.75,3,4,6,1,2,1,3,0,3,7,L,D,L,W,M,M,M,M,M,M,4
30,2024-09-14,Paris SG,Brest,3,1,H,1,1,D,1.27,10.0,6.0,13,5,2,7,5,3,0,5,9,3,W,W,W,L,W,L,M,M,M,M,4
31,2024-09-15,Rennes,Montpellier,3,0,H,2,0,H,1.62,5.25,4.0,5,2,5,10,3,1,2,4,3,1,L,L,L,L,W,D,M,M,M,M,4
32,2024-09-15,Nantes,Reims,1,2,A,1,1,D,2.38,3.0,3.4,5,4,1,5,3,1,1,3,7,4,W,W,W,D,D,L,M,M,M,M,4
33,2024-09-15,Strasbourg,Angers,1,1,D,1,0,H,1.7,5.25,3.8,7,1,6,7,2,0,1,4,4,0,L,L,W,L,D,L,M,M,M,M,4
34,2024-09-15,Toulouse,Le Havre,2,0,H,0,0,D,1.8,4.5,3.6,2,6,4,5,0,1,2,2,2,6,L,W,D,W,D,L,M,M,M,M,4
35,2024-09-15,Lens,Lyon,0,0,D,0,0,D,1.8,4.33,3.75,4,4,1,8,3,1,0,3,7,3,D,W,W,L,W,L,M,M,M,M,4
36,2024-09-20,Nice,St Etienne,8,0,H,6,0,H,1.53,6.5,4.1,6,1,6,7,3,1,2,3,4,3,L,W,W,L,D,L,M,M,M,M,5
37,2024-09-21,Lille,Strasbourg,3,3,D,2,2,D,1.7,4.75,4.0,5,8,4,7,2,3,3,1,6,5,L,D,L,L,W,W,M,M,M,M,5
38,2024-09-21,Rennes,Lens,1,1,D,1,0,H,2.35,3.0,3.4,8,4,5,1,5,3,2,0,6,8,W,D,L,D,L,W,M,M,M,M,5
39,2024-09-21,Reims,Paris SG,1,1,D,1,0,H,6.5,1.44,4.75,6,16,6,3,2,6,4,1,7,12,W,W,W,W,D,W,M,M,M,M,5
40,2024-09-22,Monaco,Le Havre,3,1,H,1,1,D,1.36,8.5,4.75,7,6,1,7,3,1,0,2,10,6,W,L,D,W,W,W,W,L,M,M,5
41,2024-09-22,Angers,Nantes,1,1,D,1,1,D,3.2,2.3,3.3,2,6,8,3,0,4,5,2,1,7,D,L,L,W,L,W,L,D,M,M,5
42,2024-09-22,Brest,Toulouse,2,0,H,1,0,H,2.15,3.4,3.5,6,4,10,4,4,0,6,2,3,5,L,W,W,L,L,D,L,D,M,M,5
43,2024-09-22,Montpellier,Auxerre,3,2,H,0,1,A,2.3,3.2,3.3,2,3,13,9,1,2,6,5,1,3,L,L,L,L,L,L,D,W,M,M,5
44,2024-09-22,Lyon,Marseille,2,3,A,0,0,D,2.9,2.2,3.8,4,12,8,4,1,7,3,1,4,10,D,W,W,W,L,D,L,W,M,M,5
45,2024-09-27,Auxerre,Brest,3,0,H,2,0,H,2.75,2.55,3.4,5,8,12,10,3,5,5,6,3,6,L,W,L,L,L,W,L,L,M,M,6
46,2024-09-27,Paris SG,Rennes,3,1,H,1,0,H,1.38,7.5,5.25,17,9,4,6,6,6,2,2,13,7,D,D,W,W,W,L,W,L,M,M,6
47,2024-09-28,Lens,Nice,0,0,D,0,0,D,2.05,3.75,3.4,5,14,2,6,3,9,1,2,9,7,D,W,D,L,D,W,W,D,M,M,6
48,2024-09-28,Le Havre,Lille,0,3,A,0,2,A,4.75,1.75,3.7,7,8,10,7,2,4,3,5,6,7,L,D,L,L,W,L,W,W,M,M,6
49,2024-09-28,Monaco,Montpellier,2,1,H,1,1,D,1.33,7.5,5.5,10,5,2,15,4,1,1,7,13,4,W,W,W,L,D,L,W,L,M,M,6
50,2024-09-29,Toulouse,Lyon,1,2,A,1,1,D,2.45,2.88,3.4,4,6,6,11,0,1,3,3,5,4,L,L,W,D,L,W,D,L,D,L,6
51,2024-09-29,Angers,Reims,1,3,A,0,2,A,3.6,2.2,3.2,3,7,9,7,1,3,6,4,2,8,D,D,D,W,L,W,L,D,L,L,6
52,2024-09-29,Nantes,St Etienne,2,2,D,1,0,H,1.73,4.75,3.8,7,1,4,15,5,1,3,9,8,3,D,L,L,W,W,L,W,L,D,L,6
53,2024-09-29,Strasbourg,Marseille,1,0,H,1,0,H,3.4,2.0,3.9,11,15,10,6,5,7,3,1,6,13,D,W,D,W,L,W,W,D,D,W,6
54,2024-10-04,Marseille,Angers,1,1,D,0,0,D,1.25,12.0,6.0,15,4,7,12,7,1,2,8,13,2,L,L,W,D,W,D,W,L,D,L,7
55,2024-10-05,St Etienne,Auxerre,3,1,H,1,0,H,2.7,2.6,3.4,3,8,17,12,1,5,10,5,4,6,D,W,L,L,W,L,L,L,L,L,7
56,2024-10-05,Lille,Toulouse,2,1,H,0,1,A,1.73,4.5,4.1,11,5,7,8,6,1,5,4,10,5,W,L,D,L,L,W,L,L,W,D,7
57,2024-10-05,Rennes,Monaco,1,2,A,1,2,A,2.7,2.55,3.5,10,12,9,3,6,5,3,2,7,16,L,W,D,W,W,W,L,D,L,W,7
58,2024-10-06,Lyon,Nantes,2,0,H,1,0,H,1.75,4.75,3.6,8,9,12,6,2,6,4,3,7,9,W,D,L,D,D,L,W,W,L,W,7
59,2024-10-06,Brest,Le Havre,2,0,H,1,0,H,1.8,4.5,3.6,8,7,13,13,5,2,8,5,6,6,L,L,W,L,L,L,W,W,L,W,7
60,2024-10-06,Reims,Montpellier,4,2,H,2,1,H,1.8,4.33,3.8,10,6,8,17,5,2,4,8,11,4,W,L,D,W,W,L,W,L,D,L,7
61,2024-10-06,Strasbourg,Lens,2,2,D,1,2,A,3.0,2.4,3.3,12,5,10,2,6,3,3,1,9,10,W,D,D,D,D,D,L,D,W,W,7
62,2024-10-06,Nice,Paris SG,1,1,D,1,0,H,4.75,1.7,4.0,14,20,6,5,9,7,2,2,8,16,D,W,W,D,L,W,W,W,D,W,7
63,2024-10-18,Monaco,Lille,0,0,D,0,0,D,1.91,3.8,3.6,14,13,4,8,7,6,3,6,19,13,W,W,W,W,W,D,W,L,D,L,8
64,2024-10-19,Brest,Rennes,1,1,D,0,0,D,2.9,2.5,3.25,10,11,13,11,6,7,8,5,9,7,W,L,L,L,W,D,L,W,W,L,8
65,2024-10-19,St Etienne,Lens,0,2,A,0,1,A,5.25,1.67,3.75,6,7,18,4,2,5,10,2,7,11,W,D,D,D,L,D,W,D,L,D,8
66,2024-10-19,Paris SG,Strasbourg,4,2,H,1,0,H,1.27,10.0,5.75,21,14,6,12,7,7,3,5,17,10,D,D,W,W,D,D,W,D,W,L,8
67,2024-10-20,Le Havre,Lyon,0,4,A,0,1,A,3.75,2.0,3.5,7,10,15,12,2,3,6,4,6,10,L,W,L,W,L,L,L,D,W,W,8
68,2024-10-20,Auxerre,Reims,2,1,H,1,0,H,2.63,2.6,3.4,9,14,15,10,5,7,6,5,6,14,L,W,W,W,L,D,L,W,L,W,8
69,2024-10-20,Nantes,Nice,1,1,D,0,0,D,3.25,2.38,3.1,9,15,8,7,6,10,4,2,9,9,L,D,D,D,D,W,L,L,W,W,8
70,2024-10-20,Toulouse,Angers,1,1,D,0,1,A,1.57,6.5,3.75,6,5,10,13,2,1,4,8,5,3,L,D,L,L,L,D,W,D,L,L,8
71,2024-10-20,Montpellier,Marseille,0,5,A,0,3,A,4.33,1.73,4.0,8,16,21,8,3,7,10,2,4,14,L,D,L,L,W,W,L,W,L,W,8
72,2024-10-25,Rennes,Le Havre,1,0,H,0,0,D,1.45,7.5,4.0,12,7,12,19,7,2,5,7,8,6,D,L,L,L,L,L,D,L,W,L,9
73,2024-10-26,Angers,St Etienne,4,2,H,2,1,H,2.45,2.9,3.3,6,6,14,20,2,2,8,11,4,7,D,L,D,W,L,D,D,L,D,W,9
74,2024-10-26,Reims,Brest,1,2,A,1,2,A,2.15,3.25,3.5,15,11,12,14,7,6,6,8,14,10,L,D,W,W,W,L,D,W,W,L,9
75,2024-10-26,Lens,Lille,0,2,A,0,0,D,2.3,3.1,3.4,9,13,4,8,6,6,2,6,14,14,W,D,D,W,D,W,D,D,D,L,9
76,2024-10-27,Lyon,Auxerre,2,2,D,1,0,H,1.48,5.5,5.0,14,11,12,16,4,6,4,6,13,9,W,W,W,L,W,W,L,L,D,L,9
77,2024-10-27,Montpellier,Toulouse,0,3,A,0,3,A,3.1,2.2,3.6,8,7,26,11,3,2,13,5,4,6,L,D,L,L,L,L,W,L,L,W,9
78,2024-10-27,Nice,Monaco,2,1,H,1,1,D,3.2,2.2,3.5,16,14,8,4,10,7,2,3,10,20,D,D,D,W,D,W,W,W,L,W,9
79,2024-10-27,Strasbourg,Nantes,3,1,H,1,0,H,1.85,4.2,3.6,16,10,16,9,7,6,6,4,10,10,L,D,D,L,W,D,D,D,D,L,9
80,2024-10-27,Marseille,Paris SG,0,3,A,0,3,A,3.9,1.9,3.7,21,25,8,8,10,8,2,3,17,20,W,W,D,D,L,W,W,D,W,W,9
81,2024-11-01,Monaco,Angers,0,1,A,0,1,A,1.22,12.0,6.5,15,10,6,16,8,4,4,9,20,7,L,W,D,D,W,D,W,L,W,D,10
82,2024-11-01,Lille,Lyon,1,1,D,1,0,H,2.15,3.1,3.75,15,16,8,14,6,5,6,4,17,14,W,D,D,W,W,W,W,W,D,L,10
83,2024-11-02,Paris SG,Lens,1,0,H,1,0,H,1.42,6.25,5.0,28,9,8,6,11,6,3,2,23,14,W,L,W,W,D,D,W,D,D,D,10
84,2024-11-02,Brest,Nice,0,1,A,0,1,A,2.63,2.75,3.25,13,18,15,9,8,11,9,3,13,13,W,W,D,D,W,D,L,D,W,W,10
85,2024-11-02,St Etienne,Strasbourg,2,0,H,0,0,D,3.8,1.91,3.7,8,19,24,17,3,8,13,6,7,13,L,W,L,L,W,D,D,W,L,D,10
86,2024-11-03,Toulouse,Reims,1,0,H,0,0,D,2.0,3.75,3.5,10,16,11,14,5,8,5,8,9,14,W,L,D,L,L,W,L,W,L,D,10
87,2024-11-03,Auxerre,Rennes,4,0,H,2,0,H,3.5,2.05,3.6,13,13,18,12,6,7,7,5,10,11,D,W,W,D,L,L,W,L,L,D,10
88,2024-11-03,Le Havre,Montpellier,1,0,H,0,0,D,2.2,3.2,3.5,7,8,20,29,2,3,7,16,6,4,L,L,L,L,L,L,L,L,L,W,10
89,2024-11-03,Nantes,Marseille,1,2,A,1,1,D,3.7,2.05,3.5,11,21,12,11,6,10,5,5,10,17,L,L,D,W,L,D,D,L,D,W,10
90,2024-11-08,Marseille,Auxerre,1,3,A,0,3,A,1.4,7.5,5.0,23,17,12,18,11,8,6,7,20,13,W,W,L,D,W,W,D,L,L,W,11
91,2024-11-09,Strasbourg,Monaco,1,3,A,1,0,H,3.4,2.0,3.7,19,15,19,7,8,8,6,5,13,20,L,L,W,L,L,D,D,W,W,W,11
92,2024-11-09,Lens,Nantes,3,2,H,1,1,D,1.6,5.75,3.9,9,12,7,14,6,7,3,6,14,10,L,L,L,L,W,D,D,L,D,D,11
93,2024-11-09,Angers,Paris SG,2,4,A,0,4,A,12.0,1.22,6.25,11,29,16,8,5,12,9,3,10,26,W,W,W,W,D,W,D,D,L,W,11
94,2024-11-10,Nice,Lille,2,2,D,0,1,A,2.55,2.9,3.2,19,16,9,9,12,7,3,6,16,18,W,D,W,W,D,D,D,W,D,W,11
95,2024-11-10,Le Havre,Reims,0,3,A,0,2,A,3.3,2.3,3.2,8,16,20,15,2,8,7,8,9,14,W,L,L,L,L,L,L,W,L,W,11
96,2024-11-10,Montpellier,Brest,3,1,H,2,0,H,3.25,2.2,3.5,8,13,30,16,3,8,16,10,4,13,L,L,L,W,L,D,L,W,L,L,11
97,2024-11-10,Rennes,Toulouse,0,2,A,0,2,A,2.15,3.4,3.4,13,11,16,11,7,5,7,5,11,12,L,W,W,W,D,D,L,L,L,L,11
98,2024-11-10,Lyon,St Etienne,1,0,H,1,0,H,1.33,8.0,5.5,17,10,15,24,5,3,5,13,15,10,D,W,D,L,W,L,W,W,W,D,11
99,2024-11-22,Monaco,Brest,3,2,H,2,0,H,1.5,6.5,4.33,18,14,8,19,8,8,6,12,23,13,W,L,L,L,L,W,D,D,W,W,12
100,2024-11-22,Paris SG,Toulouse,3,0,H,1,0,H,1.36,7.0,5.5,33,13,10,11,16,7,3,5,29,15,W,W,W,W,W,W,W,D,D,L,12
101,2024-11-23,Lens,Marseille,1,3,A,0,0,D,2.25,3.1,3.5,12,24,9,15,7,11,4,9,17,20,W,L,L,W,L,L,W,W,D,D,12
102,2024-11-23,St Etienne,Montpellier,1,0,H,0,0,D,2.3,2.9,3.6,10,11,25,31,3,5,14,16,10,7,L,W,W,L,L,L,L,L,W,L,12
103,2024-11-23,Reims,Lyon,1,1,D,0,1,A,2.75,2.35,3.75,19,18,15,15,10,6,8,5,17,18,W,W,L,D,L,D,L,W,W,W,12
104,2024-11-24,Lille,Rennes,1,0,H,1,0,H,1.91,3.9,3.6,18,13,11,18,8,7,6,9,19,11,D,L,D,L,W,W,D,D,W,L,12
105,2024-11-24,Auxerre,Angers,1,0,H,0,0,D,1.8,4.33,3.7,20,13,19,20,11,5,7,13,16,10,W,L,W,W,D,W,W,D,L,D,12
106,2024-11-24,Nantes,Le Havre,0,2,A,0,1,A,1.85,4.5,3.4,14,8,17,23,8,2,7,9,10,9,L,L,L,W,L,L,D,L,L,L,12
107,2024-11-24,Nice,Strasbourg,2,1,H,0,1,A,1.75,4.75,3.6,21,20,11,22,12,9,4,6,17,13,D,L,W,L,W,W,D,L,D,D,12
108,2024-11-29,Reims,Lens,0,2,A,0,1,A,3.1,2.3,3.3,20,13,16,12,10,7,9,4,18,17,D,L,W,W,L,L,L,L,L,W,13
109,2024-11-30,Rennes,St Etienne,5,0,H,2,0,H,1.48,6.0,4.75,13,11,19,25,7,3,10,14,11,13,L,W,L,L,L,W,W,L,D,L,13
110,2024-11-30,Brest,Strasbourg,3,1,H,2,0,H,2.2,3.3,3.4,16,21,22,24,8,10,14,6,13,13,L,L,L,L,L,L,W,W,D,L,13
111,2024-11-30,Paris SG,Nantes,1,1,D,1,1,D,1.22,11.0,7.0,36,14,10,19,17,8,3,8,32,10,W,L,W,L,W,L,W,L,W,D,13
112,2024-12-01,Montpellier,Lille,2,2,D,1,1,D,4.5,1.8,3.6,11,19,32,11,5,9,16,6,7,22,L,W,W,D,L,D,L,W,L,D,13
113,2024-12-01,Le Havre,Angers,0,1,A,0,0,D,2.3,3.3,3.2,10,13,23,21,3,5,9,13,12,10,W,L,L,L,W,W,L,W,L,D,13
114,2024-12-01,Lyon,Nice,4,1,H,3,1,H,1.91,3.7,3.8,19,23,16,12,7,12,5,5,19,20,D,W,W,D,D,W,D,W,W,D,13
115,2024-12-01,Toulouse,Auxerre,2,0,H,2,0,H,1.7,5.25,3.6,13,21,14,19,7,11,6,7,15,19,L,W,W,W,W,W,W,D,D,W,13
116,2024-12-01,Marseille,Monaco,2,1,H,0,1,A,2.63,2.63,3.4,27,21,16,10,11,10,9,6,23,26,W,W,L,W,W,L,L,L,W,D,13
117,2024-12-06,Lille,Brest,3,1,H,2,0,H,1.65,6.0,3.6,21,19,13,23,10,10,7,14,23,16,D,W,W,L,D,L,D,L,W,W,14
118,2024-12-06,Auxerre,Paris SG,0,0,D,0,0,D,9.0,1.3,5.75,21,37,21,11,11,18,9,4,19,33,L,D,W,W,W,W,W,W,D,W,14
119,2024-12-07,Monaco,Toulouse,2,0,H,0,0,D,1.7,5.0,3.8,22,15,12,14,11,9,6,6,26,18,L,W,W,L,W,W,L,W,L,W,14
120,2024-12-07,Nice,Le Havre,2,1,H,0,0,D,1.6,6.0,3.75,24,10,16,24,13,3,8,9,20,12,L,L,W,W,D,L,W,W,W,L,14
121,2024-12-07,Angers,Lyon,0,3,A,0,1,A,5.0,1.67,4.0,14,23,21,17,5,10,13,6,13,22,W,W,L,D,L,W,W,D,W,D,14
122,2024-12-08,Lens,Montpellier,2,0,H,1,0,H,1.36,7.5,5.25,15,13,12,34,8,6,4,17,20,8,W,D,L,L,W,W,L,L,L,L,14
123,2024-12-08,Nantes,Rennes,1,0,H,0,0,D,3.0,2.4,3.25,15,18,20,19,9,9,9,10,11,14,D,W,L,L,L,L,L,L,L,W,14
124,2024-12-08,Strasbourg,Reims,0,0,D,0,0,D,2.38,3.0,3.3,22,20,27,18,10,10,8,10,13,18,L,L,L,D,L,W,L,L,W,L,14
125,2024-12-08,St Etienne,Marseille,0,2,A,0,1,A,5.25,1.65,3.9,11,29,30,17,3,11,16,10,13,26,L,W,W,W,L,L,W,W,L,L,14
126,2024-12-13,Toulouse,St Etienne,2,1,H,0,0,D,1.36,8.5,5.0,15,11,16,32,9,3,6,17,18,13,L,L,W,L,L,W,W,L,W,W,15
127,2024-12-14,Marseille,Lille,1,1,D,1,0,H,2.15,3.3,3.5,31,24,17,14,12,12,10,7,29,26,W,W,W,D,W,W,L,D,W,D,15
128,2024-12-14,Auxerre,Lens,2,2,D,1,2,A,3.8,1.95,3.6,21,17,21,12,11,9,9,4,20,23,D,W,L,W,W,L,W,W,W,L,15
129,2024-12-14,Reims,Monaco,0,0,D,0,0,D,3.7,2.0,3.6,20,24,18,12,10,11,10,6,19,29,D,W,L,L,D,W,W,W,L,L,15
130,2024-12-15,Montpellier,Nice,2,2,D,1,2,A,2.9,2.3,3.6,13,26,36,17,6,13,18,8,8,23,L,W,D,L,L,W,W,D,L,W,15
131,2024-12-15,Brest,Nantes,4,1,H,2,0,H,2.05,3.6,3.4,20,16,26,20,10,9,16,9,16,14,L,W,W,D,L,L,L,L,L,L,15
132,2024-12-15,Le Havre,Strasbourg,0,3,A,0,2,A,3.1,2.4,3.2,11,22,26,27,3,10,9,8,12,14,L,D,L,L,W,L,L,L,W,L,15
133,2024-12-15,Rennes,Angers,2,0,H,1,0,H,1.62,5.5,4.0,18,14,20,24,9,5,10,14,14,13,L,L,W,W,L,L,L,L,L,W,15
134,2024-12-15,Paris SG,Lyon,3,1,H,2,1,H,1.4,5.75,6.0,37,26,11,17,18,11,4,6,34,25,D,W,D,W,W,D,W,W,W,D,15
135,2024-12-18,Monaco,Paris SG,2,4,A,0,1,A,4.0,1.85,3.8,24,40,12,12,11,20,6,5,30,37,D,W,W,D,L,D,W,W,W,W,16
136,2025-01-03,Nice,Rennes,3,2,H,3,1,H,2.2,3.4,3.3,28,20,19,20,15,10,9,10,24,17,D,W,W,L,L,W,W,L,D,L,16
137,2025-01-04,St Etienne,Reims,3,1,H,0,1,A,3.6,2.1,3.3,12,20,34,18,3,10,17,10,13,20,L,D,L,D,L,L,W,D,L,W,16
138,2025-01-04,Lille,Nantes,1,1,D,1,0,H,1.5,6.25,4.33,25,17,15,24,12,9,8,11,27,14,D,L,W,W,D,D,W,L,D,L,16
139,2025-01-04,Lyon,Montpellier,1,0,H,0,0,D,1.33,8.0,5.5,27,15,20,38,12,7,8,20,25,9,L,D,W,L,W,D,D,L,W,W,16
140,2025-01-05,Angers,Brest,2,0,H,1,0,H,3.2,2.3,3.3,14,24,26,27,5,12,15,16,13,19,L,W,L,L,W,W,L,L,L,L,16
141,2025-01-05,Lens,Toulouse,0,1,A,0,0,D,1.91,4.33,3.4,19,17,14,17,11,9,5,6,24,21,D,W,W,L,W,W,L,L,W,W,16
142,2025-01-05,Strasbourg,Auxerre,3,1,H,1,1,D,1.85,4.2,3.6,25,23,27,23,12,12,8,11,17,21,W,D,D,D,L,L,L,W,L,W,16
143,2025-01-05,Marseille,Le Havre,5,1,H,3,0,H,1.3,8.0,6.0,32,11,18,29,13,3,10,11,30,12,D,L,W,L,W,L,W,W,L,L,16
144,2025-01-10,Nantes,Monaco,2,2,D,1,0,H,5.0,1.73,3.75,18,26,25,16,9,11,12,7,15,30,D,L,L,D,W,W,D,L,L,W,17
145,2025-01-10,Auxerre,Lille,0,0,D,0,0,D,4.6,1.75,3.8,24,26,26,16,13,13,12,8,21,28,L,D,D,D,D,W,L,D,W,W,17
146,2025-01-11,Brest,Lyon,2,1,H,2,1,H,3.1,2.25,3.5,24,28,29,20,12,12,17,8,19,28,L,W,W,L,L,W,W,W,L,D,17
147,2025-01-11,Reims,Nice,2,4,A,1,2,A,2.6,2.6,3.5,21,31,21,21,11,18,10,10,20,27,L,W,D,D,D,W,L,L,D,W,17
148,2025-01-11,Rennes,Marseille,1,2,A,1,1,D,3.0,2.4,3.25,22,37,23,19,11,16,13,10,17,33,L,W,W,D,L,W,W,W,L,W,17
149,2025-01-12,Le Havre,Lens,1,2,A,1,1,D,5.5,1.62,3.8,12,19,34,15,3,11,14,5,12,24,L,L,L,D,L,W,L,W,W,L,17
150,2025-01-12,Montpellier,Angers,1,3,A,0,1,A,2.1,3.4,3.5,15,16,39,26,7,6,20,15,9,16,L,W,D,L,L,L,D,W,L,L,17
151,2025-01-12,Toulouse,Strasbourg,1,2,A,1,2,A,1.75,4.5,3.8,18,28,17,28,9,13,6,9,24,20,W,W,W,W,L,D,W,L,L,L,17
152,2025-01-12,Paris SG,St Etienne,2,1,H,2,0,H,1.09,23.0,9.5,44,15,14,35,21,3,5,18,40,16,W,W,W,L,D,L,D,L,W,W,17
153,2025-01-17,Montpellier,Monaco,2,1,H,0,1,A,5.25,1.55,4.5,16,28,42,18,7,11,21,8,9,31,L,D,L,L,D,D,L,W,D,L,18
154,2025-01-17,Lille,Nice,2,1,H,0,1,A,2.1,3.6,3.4,26,35,16,23,13,20,8,11,29,30,D,W,D,W,D,D,W,W,D,L,18
155,2025-01-18,Lens,Paris SG,1,2,A,1,0,H,4.5,1.73,3.9,21,46,16,15,12,23,6,5,27,43,W,W,L,W,D,W,W,D,W,D,18
156,2025-01-18,Rennes,Brest,1,2,A,0,1,A,2.0,3.9,3.4,23,26,25,30,12,14,14,18,17,22,L,W,L,L,W,W,L,L,W,W,18
157,2025-01-18,Lyon,Toulouse,0,0,D,0,0,D,1.85,4.0,3.9,29,19,22,19,13,10,10,8,28,24,L,L,W,W,L,W,W,L,W,W,18
158,2025-01-19,St Etienne,Nantes,1,1,D,0,1,A,2.45,2.9,3.25,16,20,37,27,3,10,20,12,16,16,L,D,W,D,L,L,L,W,L,D,18
159,2025-01-19,Angers,Auxerre,2,0,H,1,0,H,2.4,3.0,3.2,19,24,27,26,7,13,15,12,19,22,W,D,W,L,L,D,L,D,W,L,18
