league,season,Date,HomeTeam,AwayTeam,FTHG,FTAG,HTHG,HTAG,FTR
bundesliga_2,2025,2025-08-01,FC Schalke 04,Hertha BSC,2,1,2,0,H
bundesliga_2,2025,2025-08-02,SV Darmstadt 98,VfL Bochum,4,1,2,2,H
bundesliga_2,2025,2025-08-02,SC Paderborn 07,Holstein Kiel,2,1,1,1,H
bundesliga_2,2025,2025-08-02,Karlsruher SC,Preußen Münster,3,2,2,1,H
bundesliga_2,2025,2025-08-02,SV Elversberg,1. FC Nürnberg,1,0,0,1,H
bundesliga_2,2025,2025-08-02,Arminia Bielefeld,Fortuna Düsseldorf,5,1,1,4,H
bundesliga_2,2025,2025-08-03,Hannover 96,1. FC Kaiserslautern,1,0,0,1,H
bundesliga_2,2025,2025-08-03,SpVgg Greuther Fürth,Dynamo Dresden,3,2,2,1,H
bundesliga_2,2025,2025-08-03,1. FC Magdeburg,Eintracht Braunschweig,0,1,0,0,A
bundesliga_2,2025,2025-08-08,1. FC Nürnberg,SV Darmstadt 98,0,1,0,0,A
bundesliga_2,2025,2025-08-08,Preußen Münster,SC Paderborn 07,1,1,0,1,D
bundesliga_2,2025,2025-08-09,Fortuna Düsseldorf,Hannover 96,0,2,0,0,A
bundesliga_2,2025,2025-08-09,Dynamo Dresden,1. FC Magdeburg,1,2,1,0,A
bundesliga_2,2025,2025-08-09,Eintracht Braunschweig,SpVgg Greuther Fürth,3,2,2,1,H
bundesliga_2,2025,2025-08-09,1. FC Kaiserslautern,FC Schalke 04,1,0,0,1,H
bundesliga_2,2025,2025-08-10,Hertha BSC,Karlsruher SC,0,0,0,0,D
bundesliga_2,2025,2025-08-10,VfL Bochum,SV Elversberg,2,0,0,2,H
bundesliga_2,2025,2025-08-10,Holstein Kiel,Arminia Bielefeld,0,2,0,0,A
bundesliga_2,2025,2025-08-22,Preußen Münster,1. FC Nürnberg,2,1,2,0,H
bundesliga_2,2025,2025-08-22,SV Elversberg,1. FC Kaiserslautern,2,1,1,1,H
bundesliga_2,2025,2025-08-23,Hannover 96,1. FC Magdeburg,3,1,2,1,H
bundesliga_2,2025,2025-08-23,SC Paderborn 07,Fortuna Düsseldorf,1,2,0,1,A
bundesliga_2,2025,2025-08-23,Karlsruher SC,Eintracht Braunschweig,2,0,1,1,H
bundesliga_2,2025,2025-08-23,FC Schalke 04,VfL Bochum,2,1,0,2,H
bundesliga_2,2025,2025-08-24,SpVgg Greuther Fürth,Holstein Kiel,0,2,0,0,A
bundesliga_2,2025,2025-08-24,SV Darmstadt 98,Hertha BSC,0,0,0,0,D
bundesliga_2,2025,2025-08-24,Arminia Bielefeld,Dynamo Dresden,1,2,0,1,A
bundesliga_2,2025,2025-08-29,Hertha BSC,SV Elversberg,0,2,0,0,A
bundesliga_2,2025,2025-08-29,1. FC Nürnberg,SC Paderborn 07,0,0,0,0,D
bundesliga_2,2025,2025-08-30,VfL Bochum,Preußen Münster,1,2,1,0,A
bundesliga_2,2025,2025-08-30,Holstein Kiel,Hannover 96,1,2,1,0,A
bundesliga_2,2025,2025-08-30,Eintracht Braunschweig,Arminia Bielefeld,1,1,0,1,D
bundesliga_2,2025,2025-08-30,Fortuna Düsseldorf,Karlsruher SC,0,0,0,0,D
bundesliga_2,2025,2025-08-31,1. FC Magdeburg,SpVgg Greuther Fürth,4,5,1,3,A
bundesliga_2,2025,2025-08-31,Dynamo Dresden,FC Schalke 04,0,1,0,0,A
bundesliga_2,2025,2025-08-31,1. FC Kaiserslautern,SV Darmstadt 98,3,1,0,3,H
bundesliga_2,2025,2025-09-12,SC Paderborn 07,VfL Bochum,1,0,0,1,H
bundesliga_2,2025,2025-09-12,Arminia Bielefeld,1. FC Magdeburg,2,0,0,2,H
bundesliga_2,2025,2025-09-13,FC Schalke 04,Holstein Kiel,0,1,0,0,A
bundesliga_2,2025,2025-09-13,SV Darmstadt 98,Eintracht Braunschweig,2,1,0,2,H
bundesliga_2,2025,2025-09-13,Karlsruher SC,1. FC Nürnberg,2,1,1,1,H
bundesliga_2,2025,2025-09-13,Hannover 96,Hertha BSC,0,3,0,0,A
bundesliga_2,2025,2025-09-14,SpVgg Greuther Fürth,1. FC Kaiserslautern,0,3,0,0,A
bundesliga_2,2025,2025-09-14,Preußen Münster,Fortuna Düsseldorf,1,2,1,0,A
bundesliga_2,2025,2025-09-14,SV Elversberg,Dynamo Dresden,2,2,1,1,D
bundesliga_2,2025,2025-09-19,Arminia Bielefeld,SpVgg Greuther Fürth,1,3,0,1,A
bundesliga_2,2025,2025-09-19,1. FC Kaiserslautern,Preußen Münster,4,1,3,1,H
bundesliga_2,2025,2025-09-20,Hertha BSC,SC Paderborn 07,0,2,0,0,A
bundesliga_2,2025,2025-09-20,1. FC Magdeburg,FC Schalke 04,0,2,0,0,A
bundesliga_2,2025,2025-09-20,Eintracht Braunschweig,SV Elversberg,1,4,1,0,A
bundesliga_2,2025,2025-09-20,1. FC Nürnberg,VfL Bochum,2,1,0,2,H
bundesliga_2,2025,2025-09-21,Fortuna Düsseldorf,SV Darmstadt 98,0,3,0,0,A
bundesliga_2,2025,2025-09-21,Dynamo Dresden,Hannover 96,2,2,2,0,D
bundesliga_2,2025,2025-09-21,Holstein Kiel,Karlsruher SC,3,0,2,1,H
bundesliga_2,2025,2025-09-26,FC Schalke 04,SpVgg Greuther Fürth,1,0,0,1,H
bundesliga_2,2025,2025-09-26,SV Darmstadt 98,Dynamo Dresden,2,0,1,1,H
bundesliga_2,2025,2025-09-27,SC Paderborn 07,1. FC Kaiserslautern,2,0,0,2,H
bundesliga_2,2025,2025-09-27,Karlsruher SC,1. FC Magdeburg,1,0,0,1,H
bundesliga_2,2025,2025-09-27,SV Elversberg,Holstein Kiel,1,0,0,1,H
bundesliga_2,2025,2025-09-27,VfL Bochum,Fortuna Düsseldorf,0,1,0,0,A
bundesliga_2,2025,2025-09-28,Hannover 96,Arminia Bielefeld,3,1,0,3,H
bundesliga_2,2025,2025-09-28,1. FC Nürnberg,Hertha BSC,0,3,0,0,A
bundesliga_2,2025,2025-09-28,Preußen Münster,Eintracht Braunschweig,3,1,1,2,H
bundesliga_2,2025,2025-10-03,Fortuna Düsseldorf,1. FC Nürnberg,2,3,0,2,A
bundesliga_2,2025,2025-10-03,Eintracht Braunschweig,SC Paderborn 07,1,2,0,1,A
bundesliga_2,2025,2025-10-04,Hertha BSC,Preußen Münster,2,1,1,1,H
bundesliga_2,2025,2025-10-04,Holstein Kiel,SV Darmstadt 98,1,1,0,1,D
bundesliga_2,2025,2025-10-04,1. FC Kaiserslautern,VfL Bochum,3,2,1,2,H
bundesliga_2,2025,2025-10-04,Dynamo Dresden,Karlsruher SC,3,3,1,2,D
bundesliga_2,2025,2025-10-05,SpVgg Greuther Fürth,Hannover 96,2,2,1,1,D
bundesliga_2,2025,2025-10-05,1. FC Magdeburg,SV Elversberg,0,4,0,0,A
bundesliga_2,2025,2025-10-05,Arminia Bielefeld,FC Schalke 04,1,2,0,1,A
bundesliga_2,2025,2025-10-17,Fortuna Düsseldorf,Eintracht Braunschweig,1,2,0,1,A
bundesliga_2,2025,2025-10-17,Hannover 96,FC Schalke 04,0,3,0,0,A
bundesliga_2,2025,2025-10-18,SC Paderborn 07,Arminia Bielefeld,4,3,1,3,H
bundesliga_2,2025,2025-10-18,Karlsruher SC,1. FC Kaiserslautern,2,3,0,2,A
bundesliga_2,2025,2025-10-18,Preußen Münster,Dynamo Dresden,2,2,0,2,D
bundesliga_2,2025,2025-10-18,VfL Bochum,Hertha BSC,3,2,2,1,H
bundesliga_2,2025,2025-10-19,1. FC Nürnberg,Holstein Kiel,1,1,1,0,D
bundesliga_2,2025,2025-10-19,SV Darmstadt 98,1. FC Magdeburg,0,0,0,0,D
